chip_id,application_scenario,compatibility_score,compatibility_level,estimated_lifespan_months,estimated_cost_reduction_percent
CHIP_00133,medical_device,42.519478543523775,incompatible,48,0.0
CHIP_00133,automotive_safety,67.5939428458167,marginal,72,3.51878856916334
CHIP_00133,consumer_tablet,48.571783485301744,incompatible,48,0.0
CHIP_00133,consumer_desktop,89.96847976446787,compatible,96,7.9936959528935745
CHIP_00133,consumer_gaming,78.06288115760061,compatible,84,5.612576231520123
CHIP_00133,data_center_efficiency,80.12298701783807,compatible,96,6.024597403567614
CHIP_00134,high_freq_cpu,52.77633269891629,marginal,60,0.5552665397832584
CHIP_00134,high_freq_gpu,35.566891526087105,incompatible,36,0.0
CHIP_00134,mobile_phone,53.846806981770094,marginal,60,0.7693613963540187
CHIP_00134,iot_device,95.27764483755394,compatible,108,9.055528967510787
CHIP_00134,wearable,100.0,compatible,120,10.0
CHIP_00134,aerospace_equipment,98.41014226726894,compatible,108,9.682028453453787
CHIP_00134,medical_device,63.33932084348009,marginal,72,2.667864168696018
CHIP_00134,automotive_safety,68.66292532198572,marginal,72,3.7325850643971448
CHIP_00134,consumer_tablet,59.17539724777232,marginal,60,1.8350794495544633
CHIP_00134,consumer_desktop,84.02015496576145,compatible,96,6.80403099315229
CHIP_00134,consumer_gaming,95.45316403484912,compatible,108,9.090632806969825
CHIP_00134,data_center_efficiency,76.64652303622205,compatible,84,5.32930460724441
CHIP_00135,high_freq_cpu,89.99525901440829,compatible,96,7.999051802881658
CHIP_00135,high_freq_gpu,89.57745356646905,compatible,96,7.915490713293809
CHIP_00135,mobile_phone,50.697437550704265,marginal,60,0.13948751014085303
CHIP_00135,iot_device,100.0,compatible,120,10.0
CHIP_00135,wearable,61.06865178197729,marginal,72,2.2137303563954576
CHIP_00135,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00135,medical_device,46.38875678823139,incompatible,48,0.0
CHIP_00135,automotive_safety,100.0,compatible,120,10.0
CHIP_00135,consumer_tablet,61.800681526625326,marginal,72,2.360136305325065
CHIP_00135,consumer_desktop,75.10802222517665,compatible,84,5.021604445035331
CHIP_00135,consumer_gaming,72.71823355640139,compatible,84,4.543646711280277
CHIP_00135,data_center_efficiency,40.17775740270095,incompatible,48,0.0
CHIP_00136,high_freq_cpu,52.068328144700445,marginal,60,0.41366562894008896
CHIP_00136,high_freq_gpu,88.640309481492,compatible,96,7.728061896298399
CHIP_00136,mobile_phone,69.27775182925879,marginal,72,3.855550365851758
CHIP_00136,iot_device,83.00336361835214,compatible,96,6.600672723670428
CHIP_00136,wearable,83.50613344103071,compatible,96,6.701226688206143
CHIP_00136,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00136,medical_device,61.40347444304202,marginal,72,2.280694888608404
CHIP_00136,automotive_safety,100.0,compatible,120,10.0
CHIP_00136,consumer_tablet,72.07277686739712,compatible,84,4.414555373479425
CHIP_00136,consumer_desktop,43.23440634196852,incompatible,48,0.0
CHIP_00136,consumer_gaming,82.49122173664598,compatible,96,6.498244347329196
CHIP_00136,data_center_efficiency,85.545492853182,compatible,96,7.1090985706364
CHIP_00137,high_freq_cpu,87.8601449216615,compatible,96,7.5720289843323005
CHIP_00137,high_freq_gpu,68.32574100020614,marginal,72,3.6651482000412274
CHIP_00137,mobile_phone,68.29272323343825,marginal,72,3.6585446466876506
CHIP_00137,iot_device,70.09405013730134,compatible,84,4.018810027460267
CHIP_00137,wearable,100.0,compatible,120,10.0
CHIP_00137,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00137,medical_device,75.15014450980729,compatible,84,5.030028901961458
CHIP_00137,automotive_safety,47.14954771588847,incompatible,48,0.0
CHIP_00137,consumer_tablet,88.8671668678791,compatible,96,7.773433373575822
CHIP_00137,consumer_desktop,93.95825961925142,compatible,108,8.791651923850285
CHIP_00137,consumer_gaming,53.69952908582204,marginal,60,0.7399058171644086
CHIP_00137,data_center_efficiency,74.66742414901577,compatible,84,4.933484829803154
CHIP_00138,high_freq_cpu,53.018590435575724,marginal,60,0.6037180871151449
CHIP_00138,high_freq_gpu,85.54710720342499,compatible,96,7.109421440684997
CHIP_00138,mobile_phone,100.0,compatible,120,10.0
CHIP_00138,iot_device,73.34646997881727,compatible,84,4.669293995763454
CHIP_00138,wearable,90.59987269454793,compatible,108,8.119974538909585
CHIP_00138,aerospace_equipment,73.06161907391011,compatible,84,4.612323814782021
CHIP_00138,medical_device,100.0,compatible,120,10.0
CHIP_00138,automotive_safety,89.45712522464879,compatible,96,7.8914250449297585
CHIP_00138,consumer_tablet,73.90308569732763,compatible,84,4.780617139465525
CHIP_00138,consumer_desktop,100.0,compatible,120,10.0
CHIP_00138,consumer_gaming,75.26285376268727,compatible,84,5.052570752537454
CHIP_00138,data_center_efficiency,93.73270624821346,compatible,108,8.746541249642693
CHIP_00139,high_freq_cpu,40.05762985985433,incompatible,48,0.0
CHIP_00139,high_freq_gpu,72.08033073162241,compatible,84,4.416066146324482
CHIP_00139,mobile_phone,84.34153721957041,compatible,96,6.868307443914082
CHIP_00139,iot_device,100.0,compatible,120,10.0
CHIP_00139,wearable,56.3195873562885,marginal,60,1.2639174712577002
CHIP_00139,aerospace_equipment,65.27816977259218,marginal,72,3.0556339545184357
CHIP_00139,medical_device,88.91685302160009,compatible,96,7.783370604320018
CHIP_00139,automotive_safety,50.66719538896171,marginal,60,0.1334390777923417
CHIP_00139,consumer_tablet,46.432796027100885,incompatible,48,0.0
CHIP_00139,consumer_desktop,64.15408174452938,marginal,72,2.8308163489058757
CHIP_00139,consumer_gaming,65.7522645531896,marginal,72,3.150452910637921
CHIP_00139,data_center_efficiency,100.0,compatible,120,10.0
CHIP_00140,high_freq_cpu,100.0,compatible,120,10.0
CHIP_00140,high_freq_gpu,62.69495371174735,marginal,72,2.5389907423494704
CHIP_00140,mobile_phone,84.12523914586438,compatible,96,6.825047829172877
CHIP_00140,iot_device,64.03642908207108,marginal,72,2.807285816414216
CHIP_00140,wearable,69.11777854229292,marginal,72,3.823555708458585
CHIP_00140,aerospace_equipment,76.68752368554702,compatible,84,5.337504737109404
CHIP_00140,medical_device,93.54456710321776,compatible,108,8.708913420643551
CHIP_00140,automotive_safety,100.0,compatible,120,10.0
CHIP_00140,consumer_tablet,40.73049234592563,incompatible,48,0.0
CHIP_00140,consumer_desktop,58.12124227862194,marginal,60,1.6242484557243884
CHIP_00140,consumer_gaming,84.63140133425024,compatible,96,6.926280266850048
CHIP_00140,data_center_efficiency,66.74709157758402,marginal,72,3.349418315516803
CHIP_00141,high_freq_cpu,87.70147263066477,compatible,96,7.5402945261329535
CHIP_00141,high_freq_gpu,59.535300754481106,marginal,60,1.9070601508962213
CHIP_00141,mobile_phone,100.0,compatible,120,10.0
CHIP_00141,iot_device,70.12417206283709,compatible,84,4.024834412567418
CHIP_00141,wearable,100.0,compatible,120,10.0
CHIP_00141,aerospace_equipment,60.26586851341932,marginal,72,2.053173702683864
CHIP_00141,medical_device,35.13902972216628,incompatible,36,0.0
CHIP_00141,automotive_safety,75.79275312836323,compatible,84,5.158550625672646
CHIP_00141,consumer_tablet,47.38181874961243,incompatible,48,0.0
CHIP_00141,consumer_desktop,82.5121152782169,compatible,96,6.502423055643379
CHIP_00141,consumer_gaming,89.29320320788634,compatible,96,7.858640641577267
CHIP_00141,data_center_efficiency,73.52929708703587,compatible,84,4.705859417407174
CHIP_00142,high_freq_cpu,82.71073645982277,compatible,96,6.542147291964554
CHIP_00142,high_freq_gpu,35.52559388176174,incompatible,36,0.0
CHIP_00142,mobile_phone,59.593741788360774,marginal,60,1.9187483576721547
CHIP_00142,iot_device,67.70674090558275,marginal,72,3.5413481811165495
CHIP_00142,wearable,60.11817092514852,marginal,72,2.023634185029704
CHIP_00142,aerospace_equipment,70.31634978485542,compatible,84,4.063269956971084
CHIP_00142,medical_device,60.707435215873474,marginal,72,2.1414870431746946
CHIP_00142,automotive_safety,57.42384406723395,marginal,60,1.4847688134467902
CHIP_00142,consumer_tablet,95.07297260649146,compatible,108,9.014594521298292
CHIP_00142,consumer_desktop,75.85415459435954,compatible,84,5.170830918871909
CHIP_00142,consumer_gaming,90.46347636702482,compatible,108,8.092695273404965
CHIP_00142,data_center_efficiency,84.83796766556769,compatible,96,6.967593533113538
CHIP_00143,high_freq_cpu,74.35244894868036,compatible,84,4.870489789736072
CHIP_00143,high_freq_gpu,64.58215186426418,marginal,72,2.9164303728528354
CHIP_00143,mobile_phone,60.34062419568655,marginal,72,2.0681248391373104
CHIP_00143,iot_device,87.7843676950574,compatible,96,7.556873539011479
CHIP_00143,wearable,77.88604483079567,compatible,84,5.577208966159134
CHIP_00143,aerospace_equipment,58.2821909044928,marginal,60,1.6564381808985602
CHIP_00143,medical_device,65.19532553360601,marginal,72,3.039065106721202
CHIP_00143,automotive_safety,38.0550853443488,incompatible,36,0.0
CHIP_00143,consumer_tablet,95.89947013414071,compatible,108,9.179894026828142
CHIP_00143,consumer_desktop,82.35903413492017,compatible,96,6.471806826984033
CHIP_00143,consumer_gaming,83.80337026574564,compatible,96,6.7606740531491285
CHIP_00143,data_center_efficiency,73.52761954428419,compatible,84,4.705523908856838
CHIP_00144,high_freq_cpu,60.23764865722127,marginal,72,2.0475297314442544
CHIP_00144,high_freq_gpu,71.68517622285773,compatible,84,4.337035244571547
CHIP_00144,mobile_phone,59.95481554491664,marginal,60,1.9909631089833284
CHIP_00144,iot_device,81.88885554583958,compatible,96,6.377771109167915
CHIP_00144,wearable,82.64517019783175,compatible,96,6.5290340395663495
CHIP_00144,aerospace_equipment,67.73004035264948,marginal,72,3.546008070529896
CHIP_00144,medical_device,82.7089811561381,compatible,96,6.541796231227619
CHIP_00144,automotive_safety,62.32218986159476,marginal,72,2.464437972318952
CHIP_00144,consumer_tablet,70.2131721710007,compatible,84,4.042634434200141
CHIP_00144,consumer_desktop,76.89311153201118,compatible,84,5.378622306402235
CHIP_00144,consumer_gaming,67.8214041227525,marginal,72,3.5642808245504995
CHIP_00144,data_center_efficiency,98.01209841581407,compatible,108,9.602419683162813
CHIP_00145,high_freq_cpu,78.29587067776924,compatible,84,5.659174135553849
CHIP_00145,high_freq_gpu,100.0,compatible,120,10.0
CHIP_00145,mobile_phone,51.091860304522896,marginal,60,0.21837206090457925
CHIP_00145,iot_device,45.37151945064767,incompatible,48,0.0
CHIP_00145,wearable,97.17427769835854,compatible,108,9.434855539671707
CHIP_00145,aerospace_equipment,64.96110281518902,marginal,72,2.9922205630378045
CHIP_00145,medical_device,71.72680595644282,compatible,84,4.345361191288563
CHIP_00145,automotive_safety,98.6918180154243,compatible,108,9.73836360308486
CHIP_00145,consumer_tablet,100.0,compatible,120,10.0
CHIP_00145,consumer_desktop,54.702264260775806,marginal,60,0.9404528521551612
CHIP_00145,consumer_gaming,33.82785138560185,incompatible,36,0.0
CHIP_00145,data_center_efficiency,76.79680105082306,compatible,84,5.3593602101646125
CHIP_00146,high_freq_cpu,30.41846138478133,incompatible,36,0.0
CHIP_00146,high_freq_gpu,46.899569018520054,incompatible,48,0.0
CHIP_00146,mobile_phone,81.1842264137952,compatible,96,6.23684528275904
CHIP_00146,iot_device,100.0,compatible,120,10.0
CHIP_00146,wearable,83.74369185031524,compatible,96,6.748738370063049
CHIP_00146,aerospace_equipment,71.60639346543245,compatible,84,4.321278693086489
CHIP_00146,medical_device,74.27999593207842,compatible,84,4.855999186415684
CHIP_00146,automotive_safety,81.42591840130203,compatible,96,6.285183680260405
CHIP_00146,consumer_tablet,70.02172037501448,compatible,84,4.004344075002896
CHIP_00146,consumer_desktop,60.21026889626101,marginal,72,2.0420537792522024
CHIP_00146,consumer_gaming,63.867479533910995,marginal,72,2.773495906782199
CHIP_00146,data_center_efficiency,66.14749544497462,marginal,72,3.229499088994925
CHIP_00147,high_freq_cpu,87.70185817814946,compatible,96,7.540371635629893
CHIP_00147,high_freq_gpu,97.62732236242995,compatible,108,9.52546447248599
CHIP_00147,mobile_phone,33.03639599717817,incompatible,36,0.0
CHIP_00147,iot_device,100.0,compatible,120,10.0
CHIP_00147,wearable,51.03721682794724,marginal,60,0.2074433655894481
CHIP_00147,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00147,medical_device,60.65398296654142,marginal,72,2.130796593308284
CHIP_00147,automotive_safety,61.91857032166189,marginal,72,2.383714064332378
CHIP_00147,consumer_tablet,100.0,compatible,120,10.0
CHIP_00147,consumer_desktop,51.7455066786522,marginal,60,0.34910133573043967
CHIP_00147,consumer_gaming,48.50319528705047,incompatible,48,0.0
CHIP_00147,data_center_efficiency,66.86261668748665,marginal,72,3.37252333749733
CHIP_00148,high_freq_cpu,100.0,compatible,120,10.0
CHIP_00148,high_freq_gpu,97.67735650888945,compatible,108,9.53547130177789
CHIP_00148,mobile_phone,100.0,compatible,120,10.0
CHIP_00148,iot_device,100.0,compatible,120,10.0
CHIP_00148,wearable,82.73598389499338,compatible,96,6.547196778998677
CHIP_00148,aerospace_equipment,74.68187760014816,compatible,84,4.936375520029631
CHIP_00148,medical_device,76.23890762083013,compatible,84,5.247781524166027
CHIP_00148,automotive_safety,87.76485017893322,compatible,96,7.552970035786643
CHIP_00148,consumer_tablet,90.91608102938883,compatible,108,8.183216205877766
CHIP_00148,consumer_desktop,99.110197545973,compatible,108,9.8220395091946
CHIP_00148,consumer_gaming,74.29201323302244,compatible,84,4.858402646604489
CHIP_00148,data_center_efficiency,73.2915402374151,compatible,84,4.658308047483021
CHIP_00149,high_freq_cpu,99.88935173322795,compatible,108,9.977870346645592
CHIP_00149,high_freq_gpu,70.70649333974745,compatible,84,4.14129866794949
CHIP_00149,mobile_phone,67.7991000792053,marginal,72,3.5598200158410607
CHIP_00149,iot_device,96.03091229290285,compatible,108,9.206182458580571
CHIP_00149,wearable,97.57940012262253,compatible,108,9.515880024524506
CHIP_00149,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00149,medical_device,47.023844423594085,incompatible,48,0.0
CHIP_00149,automotive_safety,57.897927912749154,marginal,60,1.5795855825498308
CHIP_00149,consumer_tablet,64.877941087909,marginal,72,2.975588217581799
CHIP_00149,consumer_desktop,68.98227448443787,marginal,72,3.7964548968875733
CHIP_00149,consumer_gaming,24.696922785825258,incompatible,24,0.0
CHIP_00149,data_center_efficiency,82.36294578002487,compatible,96,6.472589156004974
CHIP_00150,high_freq_cpu,59.30898608080066,marginal,60,1.8617972161601315
CHIP_00150,high_freq_gpu,54.4724843189124,marginal,60,0.8944968637824801
CHIP_00150,mobile_phone,71.7344004039964,compatible,84,4.346880080799281
CHIP_00150,iot_device,58.369798043732956,marginal,60,1.6739596087465913
CHIP_00150,wearable,53.79404316622031,marginal,60,0.7588086332440624
CHIP_00150,aerospace_equipment,90.50094125310368,compatible,108,8.100188250620736
CHIP_00150,medical_device,73.08895599441661,compatible,84,4.617791198883322
CHIP_00150,automotive_safety,58.07212565238146,marginal,60,1.6144251304762918
CHIP_00150,consumer_tablet,92.43254147169384,compatible,108,8.486508294338767
CHIP_00150,consumer_desktop,77.48831448708209,compatible,84,5.497662897416419
CHIP_00150,consumer_gaming,72.07873340342402,compatible,84,4.415746680684805
CHIP_00150,data_center_efficiency,84.54206977264161,compatible,96,6.9084139545283225
CHIP_00151,high_freq_cpu,89.64568909499543,compatible,96,7.929137818999086
CHIP_00151,high_freq_gpu,97.08392478149707,compatible,108,9.416784956299415
CHIP_00151,mobile_phone,100.0,compatible,120,10.0
CHIP_00151,iot_device,89.7160136758365,compatible,96,7.943202735167302
CHIP_00151,wearable,72.71694975727922,compatible,84,4.543389951455845
CHIP_00151,aerospace_equipment,46.78423089527581,incompatible,48,0.0
CHIP_00151,medical_device,85.28641192481426,compatible,96,7.057282384962852
CHIP_00151,automotive_safety,70.95354427540954,compatible,84,4.190708855081908
CHIP_00151,consumer_tablet,80.6918413085037,compatible,96,6.138368261700739
CHIP_00151,consumer_desktop,71.63535107023401,compatible,84,4.327070214046802
CHIP_00151,consumer_gaming,57.92372942615178,marginal,60,1.584745885230356
CHIP_00151,data_center_efficiency,96.3469004381342,compatible,108,9.269380087626839
CHIP_00152,high_freq_cpu,71.14200486980609,compatible,84,4.228400973961217
CHIP_00152,high_freq_gpu,68.40402553742015,marginal,72,3.680805107484031
CHIP_00152,mobile_phone,47.33989178802587,incompatible,48,0.0
CHIP_00152,iot_device,60.965933313978326,marginal,72,2.1931866627956653
CHIP_00152,wearable,83.58969605247383,compatible,96,6.717939210494765
CHIP_00152,aerospace_equipment,90.09909164121417,compatible,108,8.019818328242835
CHIP_00152,medical_device,94.06567276262187,compatible,108,8.813134552524374
CHIP_00152,automotive_safety,60.615646702392674,marginal,72,2.1231293404785347
CHIP_00152,consumer_tablet,83.39260045992977,compatible,96,6.678520091985954
CHIP_00152,consumer_desktop,62.57694434548621,marginal,72,2.5153888690972424
CHIP_00152,consumer_gaming,37.274330779488665,incompatible,36,0.0
CHIP_00152,data_center_efficiency,73.00950452038326,compatible,84,4.601900904076652
CHIP_00153,high_freq_cpu,93.04055724692388,compatible,108,8.608111449384776
CHIP_00153,high_freq_gpu,92.92064113467728,compatible,108,8.584128226935457
CHIP_00153,mobile_phone,65.71055711747582,marginal,72,3.1421114234951633
CHIP_00153,iot_device,57.01148109375204,marginal,60,1.4022962187504078
CHIP_00153,wearable,75.00617550242265,compatible,84,5.00123510048453
CHIP_00153,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00153,medical_device,43.81677529348961,incompatible,48,0.0
CHIP_00153,automotive_safety,39.84598302660978,incompatible,36,0.0
CHIP_00153,consumer_tablet,79.63105910718622,compatible,84,5.926211821437244
CHIP_00153,consumer_desktop,78.61113677266289,compatible,84,5.722227354532578
CHIP_00153,consumer_gaming,63.16664364857027,marginal,72,2.633328729714054
CHIP_00153,data_center_efficiency,74.50370044017971,compatible,84,4.900740088035943
CHIP_00154,high_freq_cpu,74.88871874640219,compatible,84,4.977743749280438
CHIP_00154,high_freq_gpu,83.9702748190428,compatible,96,6.79405496380856
CHIP_00154,mobile_phone,96.66084313831588,compatible,108,9.332168627663176
CHIP_00154,iot_device,45.85826640068349,incompatible,48,0.0
CHIP_00154,wearable,71.00961507790535,compatible,84,4.2019230155810705
CHIP_00154,aerospace_equipment,53.68479775504118,marginal,60,0.7369595510082363
CHIP_00154,medical_device,70.32986611210893,compatible,84,4.065973222421786
CHIP_00154,automotive_safety,69.99275420792343,marginal,72,3.9985508415846853
CHIP_00154,consumer_tablet,84.58880253853376,compatible,96,6.917760507706751
CHIP_00154,consumer_desktop,90.18988018489557,compatible,108,8.037976036979114
CHIP_00154,consumer_gaming,46.85921094191299,incompatible,48,0.0
CHIP_00154,data_center_efficiency,98.50479665166124,compatible,108,9.700959330332248
CHIP_00155,high_freq_cpu,93.22359267830022,compatible,108,8.644718535660044
CHIP_00155,high_freq_gpu,70.20676588490106,compatible,84,4.041353176980212
CHIP_00155,mobile_phone,78.27640870044944,compatible,84,5.655281740089888
CHIP_00155,iot_device,58.31889075267389,marginal,60,1.6637781505347775
CHIP_00155,wearable,72.65957404896251,compatible,84,4.531914809792502
CHIP_00155,aerospace_equipment,80.39700444622575,compatible,96,6.07940088924515
CHIP_00155,medical_device,73.739643786595,compatible,84,4.747928757318999
CHIP_00155,automotive_safety,36.52947432434174,incompatible,36,0.0
CHIP_00155,consumer_tablet,57.719742881982214,marginal,60,1.5439485763964427
CHIP_00155,consumer_desktop,100.0,compatible,120,10.0
CHIP_00155,consumer_gaming,64.94445679906158,marginal,72,2.9888913598123166
CHIP_00155,data_center_efficiency,29.982589308357852,incompatible,24,0.0
CHIP_00156,high_freq_cpu,54.927548918834844,marginal,60,0.9855097837669688
CHIP_00156,high_freq_gpu,100.0,compatible,120,10.0
CHIP_00156,mobile_phone,44.45508165436437,incompatible,48,0.0
CHIP_00156,iot_device,48.877762518307726,incompatible,48,0.0
CHIP_00156,wearable,81.08328071548219,compatible,96,6.216656143096438
CHIP_00156,aerospace_equipment,53.819959171251796,marginal,60,0.7639918342503591
CHIP_00156,medical_device,79.86706995053213,compatible,84,5.973413990106425
CHIP_00156,automotive_safety,83.30786439213281,compatible,96,6.661572878426563
CHIP_00156,consumer_tablet,36.769802640949514,incompatible,36,0.0
CHIP_00156,consumer_desktop,57.45067217504495,marginal,60,1.49013443500899
CHIP_00156,consumer_gaming,62.76969612631125,marginal,72,2.5539392252622504
CHIP_00156,data_center_efficiency,54.16835226164659,marginal,60,0.8336704523293179
CHIP_00157,high_freq_cpu,63.81215175065292,marginal,72,2.7624303501305847
CHIP_00157,high_freq_gpu,54.02785190201027,marginal,60,0.8055703804020539
CHIP_00157,mobile_phone,65.81096738143701,marginal,72,3.1621934762874018
CHIP_00157,iot_device,77.81599863175416,compatible,84,5.563199726350831
CHIP_00157,wearable,61.86493067525878,marginal,72,2.3729861350517565
CHIP_00157,aerospace_equipment,95.22706180391123,compatible,108,9.045412360782246
CHIP_00157,medical_device,62.428458492275695,marginal,72,2.485691698455139
CHIP_00157,automotive_safety,82.40691973300738,compatible,96,6.481383946601477
CHIP_00157,consumer_tablet,100.0,compatible,120,10.0
CHIP_00157,consumer_desktop,100.0,compatible,120,10.0
CHIP_00157,consumer_gaming,90.90863187830051,compatible,108,8.181726375660102
CHIP_00157,data_center_efficiency,70.23996086012649,compatible,84,4.047992172025298
CHIP_00158,high_freq_cpu,100.0,compatible,120,10.0
CHIP_00158,high_freq_gpu,88.44691207217613,compatible,96,7.689382414435227
CHIP_00158,mobile_phone,77.53468335733503,compatible,84,5.506936671467005
CHIP_00158,iot_device,60.274352855464514,marginal,72,2.054870571092903
CHIP_00158,wearable,77.65463410719215,compatible,84,5.53092682143843
CHIP_00158,aerospace_equipment,83.2215976531569,compatible,96,6.644319530631381
CHIP_00158,medical_device,78.67670615469116,compatible,84,5.735341230938232
CHIP_00158,automotive_safety,82.81914899061218,compatible,96,6.563829798122436
CHIP_00158,consumer_tablet,63.860701400806036,marginal,72,2.7721402801612074
CHIP_00158,consumer_desktop,59.433792277509106,marginal,60,1.886758455501821
CHIP_00158,consumer_gaming,96.69323475488915,compatible,108,9.338646950977829
CHIP_00158,data_center_efficiency,96.81120747420736,compatible,108,9.362241494841474
CHIP_00159,high_freq_cpu,49.98271491794096,incompatible,48,0.0
CHIP_00159,high_freq_gpu,41.50512791326445,incompatible,48,0.0
CHIP_00159,mobile_phone,100.0,compatible,120,10.0
CHIP_00159,iot_device,81.49362697346366,compatible,96,6.298725394692733
CHIP_00159,wearable,60.76107805532779,marginal,72,2.1522156110655586
CHIP_00159,aerospace_equipment,91.2467776630057,compatible,108,8.24935553260114
CHIP_00159,medical_device,89.92581410410413,compatible,96,7.985162820820827
CHIP_00159,automotive_safety,66.41400180619212,marginal,72,3.2828003612384236
CHIP_00159,consumer_tablet,82.3419233773896,compatible,96,6.468384675477921
CHIP_00159,consumer_desktop,55.753274163845305,marginal,60,1.1506548327690609
CHIP_00159,consumer_gaming,42.843269339516056,incompatible,48,0.0
CHIP_00159,data_center_efficiency,41.35548623446673,incompatible,48,0.0
CHIP_00160,high_freq_cpu,100.0,compatible,120,10.0
CHIP_00160,high_freq_gpu,64.2886487975936,marginal,72,2.857729759518719
CHIP_00160,mobile_phone,44.30278733675714,incompatible,48,0.0
CHIP_00160,iot_device,68.41697725845195,marginal,72,3.68339545169039
CHIP_00160,wearable,57.62632057147656,marginal,60,1.5252641142953123
CHIP_00160,aerospace_equipment,79.41066487838435,compatible,84,5.88213297567687
CHIP_00160,medical_device,46.990175097069994,incompatible,48,0.0
CHIP_00160,automotive_safety,100.0,compatible,120,10.0
CHIP_00160,consumer_tablet,81.91811793193085,compatible,96,6.38362358638617
CHIP_00160,consumer_desktop,46.70916760628437,incompatible,48,0.0
CHIP_00160,consumer_gaming,73.09949617742348,compatible,84,4.619899235484695
CHIP_00160,data_center_efficiency,47.17112373006113,incompatible,48,0.0
CHIP_00161,high_freq_cpu,81.07138711873696,compatible,96,6.214277423747393
CHIP_00161,high_freq_gpu,82.03929701774645,compatible,96,6.40785940354929
CHIP_00161,mobile_phone,6.052181047473335,incompatible,6,0.0
CHIP_00161,iot_device,72.27549992792984,compatible,84,4.455099985585969
CHIP_00161,wearable,100.0,compatible,120,10.0
CHIP_00161,aerospace_equipment,90.73705031152507,compatible,108,8.147410062305013
CHIP_00161,medical_device,40.852914996233444,incompatible,48,0.0
CHIP_00161,automotive_safety,93.67434419727907,compatible,108,8.734868839455814
CHIP_00161,consumer_tablet,77.26349593183124,compatible,84,5.452699186366249
CHIP_00161,consumer_desktop,91.16583425098757,compatible,108,8.233166850197515
CHIP_00161,consumer_gaming,72.37610333974865,compatible,84,4.47522066794973
CHIP_00161,data_center_efficiency,76.58265050437124,compatible,84,5.316530100874249
CHIP_00162,high_freq_cpu,78.58458203935095,compatible,84,5.7169164078701895
CHIP_00162,high_freq_gpu,96.51030613174059,compatible,108,9.302061226348119
CHIP_00162,mobile_phone,100.0,compatible,120,10.0
CHIP_00162,iot_device,36.80779367826016,incompatible,36,0.0
CHIP_00162,wearable,74.86107764543249,compatible,84,4.9722155290864976
CHIP_00162,aerospace_equipment,74.17176745212723,compatible,84,4.834353490425445
CHIP_00162,medical_device,100.0,compatible,120,10.0
CHIP_00162,automotive_safety,51.60461036264259,marginal,60,0.3209220725285178
CHIP_00162,consumer_tablet,79.41383795930314,compatible,84,5.8827675918606275
CHIP_00162,consumer_desktop,35.945345215645595,incompatible,36,0.0
CHIP_00162,consumer_gaming,58.14233054307378,marginal,60,1.6284661086147565
CHIP_00162,data_center_efficiency,65.94854892148312,marginal,72,3.1897097842966247
CHIP_00163,high_freq_cpu,85.87819425905043,compatible,96,7.175638851810087
CHIP_00163,high_freq_gpu,85.41112769180799,compatible,96,7.082225538361598
CHIP_00163,mobile_phone,54.48775163420605,marginal,60,0.8975503268412097
CHIP_00163,iot_device,72.99203318347915,compatible,84,4.59840663669583
CHIP_00163,wearable,100.0,compatible,120,10.0
CHIP_00163,aerospace_equipment,94.65129340424701,compatible,108,8.930258680849402
CHIP_00163,medical_device,78.40744181590262,compatible,84,5.681488363180523
CHIP_00163,automotive_safety,78.03937144336106,compatible,84,5.607874288672212
CHIP_00163,consumer_tablet,100.0,compatible,120,10.0
CHIP_00163,consumer_desktop,60.9051503942914,marginal,72,2.1810300788582793
CHIP_00163,consumer_gaming,73.92451859508105,compatible,84,4.784903719016211
CHIP_00163,data_center_efficiency,68.27303424748874,marginal,72,3.6546068494977475
CHIP_00164,high_freq_cpu,24.88529000253248,incompatible,24,0.0
CHIP_00164,high_freq_gpu,76.49013708064993,compatible,84,5.298027416129986
CHIP_00164,mobile_phone,85.905684908054,compatible,96,7.1811369816108
CHIP_00164,iot_device,59.906127354306996,marginal,60,1.9812254708613992
CHIP_00164,wearable,86.55183127236033,compatible,96,7.310366254472067
CHIP_00164,aerospace_equipment,56.259684676593295,marginal,60,1.2519369353186591
CHIP_00164,medical_device,98.08806411765185,compatible,108,9.61761282353037
CHIP_00164,automotive_safety,90.5363831249441,compatible,108,8.107276624988819
CHIP_00164,consumer_tablet,91.24677456406658,compatible,108,8.249354912813317
CHIP_00164,consumer_desktop,100.0,compatible,120,10.0
CHIP_00164,consumer_gaming,92.16928875688255,compatible,108,8.433857751376511
CHIP_00164,data_center_efficiency,67.62751673226774,marginal,72,3.5255033464535472
CHIP_00165,high_freq_cpu,100.0,compatible,120,10.0
CHIP_00165,high_freq_gpu,76.67979071576215,compatible,84,5.33595814315243
CHIP_00165,mobile_phone,54.186761933567375,marginal,60,0.837352386713475
CHIP_00165,iot_device,57.4723634807736,marginal,60,1.4944726961547203
CHIP_00165,wearable,77.73992762404839,compatible,84,5.547985524809678
CHIP_00165,aerospace_equipment,63.844536425083064,marginal,72,2.7689072850166125
