trial_id,chip_id,deployment_day,operation_date,hours_running_per_day,cpu_utilization_percent,temperature_celsius,num_errors_detected,error_rate_ppm,maintenance_performed,parameter_adjustment_count,system_status
TRIAL_01,CHIP_00396,37,2026-11-07,16.39254819571005,41.090824235648164,51.57517172319061,1,464.62300966685837,0,1,normal
TRIAL_01,CHIP_00217,37,2026-11-07,23.24457345102588,39.44862711851191,59.7881703789361,0,404.4149388173421,0,0,normal
TRIAL_01,CHIP_00748,37,2026-11-07,18.542928242737858,91.57050229681165,41.61039197216949,0,156.10200107739533,0,1,normal
TRIAL_01,CHIP_00574,37,2026-11-07,13.287266919375476,44.605935415027666,48.03380509746042,1,1013.9345589047543,0,0,normal
TRIAL_01,CHIP_00600,37,2026-11-07,9.340392085480582,68.94859424743223,47.04158565905589,1,972.0533756779397,0,0,normal
TRIAL_01,CHIP_00687,37,2026-11-07,16.54512596216228,32.985390025584124,41.48066425749427,1,181.47859187402045,0,0,critical
TRIAL_01,CHIP_00869,37,2026-11-07,14.338054045954523,62.61111187497807,41.64323532738066,0,87.31778459277946,0,0,normal
TRIAL_01,CHIP_00675,37,2026-11-07,12.961454289024243,61.95156060193379,46.74193030721933,2,520.9826561904032,0,0,normal
TRIAL_01,CHIP_00298,37,2026-11-07,11.839574917054566,31.69805272587043,51.12107108867956,0,856.2549172813218,0,0,normal
TRIAL_01,CHIP_00991,37,2026-11-07,17.67607848017132,45.413701233404836,45.92122568239891,0,5.958874178862018,0,0,normal
TRIAL_01,CHIP_00519,37,2026-11-07,17.55368542804093,30.86050920441526,38.38133271433947,0,93.9130781164038,0,0,critical
TRIAL_01,CHIP_00893,37,2026-11-07,10.369943896479858,92.2768837915824,38.90457594303915,1,79.45308441622124,0,0,normal
TRIAL_01,CHIP_00350,37,2026-11-07,23.550075477222457,42.09146164594935,45.087200934531225,0,1741.6035139907408,0,0,critical
TRIAL_01,CHIP_00853,37,2026-11-07,18.47682746538466,49.97913324528116,43.90123392164659,0,4.591869913106015,0,0,normal
TRIAL_01,CHIP_00235,37,2026-11-07,23.072283326269755,75.19163499498285,32.06322873799899,2,682.3847810811949,0,0,normal
TRIAL_01,CHIP_00006,37,2026-11-07,18.94921876520828,53.477651060455514,40.412624167996434,0,563.4037978883038,0,1,normal
TRIAL_01,CHIP_00959,37,2026-11-07,12.194044857091143,70.33299429128917,48.995114622252785,0,1311.915970415643,0,0,normal
TRIAL_01,CHIP_00373,37,2026-11-07,15.904005820334493,31.375173086489216,53.27693895111658,0,36.00250678431139,0,0,normal
TRIAL_01,CHIP_00122,37,2026-11-07,8.740330677570581,36.21147117892402,36.71034892213506,1,606.6748893698021,0,0,normal
TRIAL_01,CHIP_00444,37,2026-11-07,21.701171625739825,94.46360637987516,34.895427321072376,0,151.27714369589947,0,0,normal
TRIAL_01,CHIP_00380,37,2026-11-07,16.221148179503935,55.70662477501344,40.70381384227989,0,414.07932315766794,0,0,normal
TRIAL_01,CHIP_00490,37,2026-11-07,11.365098290596844,61.288455494781275,52.88970230369557,0,111.66249556339133,0,0,normal
TRIAL_01,CHIP_00476,37,2026-11-07,20.55437485617319,79.84356704001209,31.373484137986054,1,326.2941579235258,0,1,normal
TRIAL_01,CHIP_00222,37,2026-11-07,13.016985971423795,51.25415111495696,43.79236872622152,0,545.4294057785185,0,0,normal
TRIAL_01,CHIP_00560,37,2026-11-07,16.208121635365295,60.394025289165626,42.751600824014716,0,207.07876342611377,0,0,normal
TRIAL_01,CHIP_00573,37,2026-11-07,13.483322468339077,40.577704430564374,41.89164476220816,0,483.1789288131894,0,1,normal
TRIAL_01,CHIP_00644,37,2026-11-07,15.403845419189924,38.255018045091724,42.33052885716718,0,1414.153324482026,0,0,normal
TRIAL_01,CHIP_00878,37,2026-11-07,11.477731012210748,79.35002015217084,42.865692240921625,0,332.62381045255086,0,1,normal
TRIAL_01,CHIP_00074,37,2026-11-07,13.280541921133027,83.54176857422549,41.271316258972966,1,300.266140426001,0,0,normal
TRIAL_01,CHIP_00564,37,2026-11-07,11.087611257331854,34.247908266215845,42.62548692952939,0,347.5051672182829,0,0,warning
TRIAL_01,CHIP_00741,37,2026-11-07,10.994256365677902,50.04724904400432,48.592716684115,0,276.96658415476924,0,1,normal
TRIAL_01,CHIP_00550,37,2026-11-07,20.32106227944173,54.856388868680995,53.9401447124942,0,1196.9187238773811,0,0,normal
TRIAL_01,CHIP_00836,37,2026-11-07,18.80711744360044,74.65875698075241,38.58025999363327,1,881.3444545107945,0,0,normal
TRIAL_01,CHIP_00410,37,2026-11-07,21.152118088348423,72.33812043399844,34.8817088261311,0,130.1380748746241,0,1,normal
TRIAL_01,CHIP_00690,37,2026-11-07,13.3987549932708,62.82389831169756,49.66216673438048,1,2115.041612944263,0,0,normal
TRIAL_01,CHIP_00234,37,2026-11-07,20.84787226863105,87.08253095010171,25.170051539289005,0,141.3729624210419,0,0,normal
TRIAL_01,CHIP_00229,37,2026-11-07,11.62533386160456,44.429573743670744,57.502502060207085,0,301.0592188751685,0,0,normal
TRIAL_01,CHIP_00850,37,2026-11-07,10.583922639321537,64.47165849083736,46.86103635982116,0,418.62594401689415,0,1,normal
TRIAL_01,CHIP_00980,37,2026-11-07,19.35474899916045,67.38779617862727,43.49315110546739,1,627.031790387079,0,1,normal
TRIAL_01,CHIP_00342,37,2026-11-07,12.814121784511272,57.6193739970313,46.628359581254756,0,439.1316897413413,0,0,normal
TRIAL_01,CHIP_00767,37,2026-11-07,10.612589401637608,64.2912607885453,32.040859543045904,1,187.60253739670276,0,0,warning
TRIAL_01,CHIP_00960,37,2026-11-07,10.576947190374002,69.66956927248663,28.480979593933068,0,63.497086276367135,0,1,normal
TRIAL_01,CHIP_00821,37,2026-11-07,20.494704375986117,83.27703468886415,40.76386745493759,0,673.1724561195189,0,0,normal
TRIAL_01,CHIP_00797,37,2026-11-07,8.985549230738659,30.54701476235718,30.39392225517151,0,60.682196539009034,0,0,normal
TRIAL_01,CHIP_00044,37,2026-11-07,8.621735107424971,72.75160110367057,53.711385719523555,1,448.63895281772204,0,1,normal
TRIAL_01,CHIP_00334,37,2026-11-07,19.894369987453672,75.65312446603374,40.27158524007005,0,444.12371295244265,0,0,normal
TRIAL_01,CHIP_00385,37,2026-11-07,14.162950374524648,88.32094968177098,58.03800087525241,2,450.563137149728,0,0,normal
TRIAL_01,CHIP_00450,37,2026-11-07,10.003624626393025,88.43568054805313,46.04226672015383,0,257.0759868810892,0,0,normal
TRIAL_01,CHIP_00609,37,2026-11-07,22.212148294912726,81.3653728240445,43.86272715485863,0,467.5742846259382,0,0,normal
TRIAL_01,CHIP_00215,37,2026-11-07,10.77166548054721,72.95254699265101,46.749770386216,0,657.5962598339389,0,0,normal
TRIAL_01,CHIP_00658,37,2026-11-07,16.546041810188044,42.60374954027418,36.546989203818555,1,432.2036743185174,0,0,normal
TRIAL_01,CHIP_00998,37,2026-11-07,11.76847198792324,54.69618615553615,58.974894123639714,0,236.36872138896487,0,1,normal
TRIAL_01,CHIP_00481,37,2026-11-07,15.329334625782653,72.97694455201318,39.20097328358446,0,411.4054942765482,0,0,normal
TRIAL_01,CHIP_00052,37,2026-11-07,10.897716758956125,45.77747754404048,39.32537390296447,1,9.925038132436816,0,0,normal
TRIAL_01,CHIP_00727,37,2026-11-07,23.205854314329716,40.28645584127139,56.064740605636345,0,133.34955901091539,0,2,warning
TRIAL_01,CHIP_00237,37,2026-11-07,12.307467068119573,69.66298432625692,31.41458442164778,1,691.0816471646417,0,0,normal
TRIAL_01,CHIP_00701,37,2026-11-07,11.218315104718636,46.15345419557191,40.409985054008544,1,629.538967694857,0,0,normal
TRIAL_01,CHIP_00463,37,2026-11-07,16.632693383854928,36.30371681442355,41.99556647483331,1,713.1155460677242,0,0,normal
TRIAL_01,CHIP_00957,37,2026-11-07,23.640937571954964,59.24609847216111,42.68887476675402,0,1263.216796173966,0,1,normal
TRIAL_01,CHIP_00149,37,2026-11-07,10.219684434129858,33.13010481236576,36.81484056661166,1,28.003530368975735,0,1,normal
TRIAL_01,CHIP_00722,37,2026-11-07,8.278085688252654,76.67107531388874,57.054814250484085,0,99.17084901931176,0,0,normal
TRIAL_01,CHIP_00887,37,2026-11-07,23.532928634705783,75.17155098737544,39.20715668620643,3,439.43924422735194,0,0,normal
TRIAL_01,CHIP_00513,37,2026-11-07,19.816166852054963,34.44227012241379,35.162742632886186,0,83.86469482620639,0,1,normal
TRIAL_01,CHIP_00289,37,2026-11-07,17.516439242284306,41.05001241859289,47.24126749600285,0,86.08762933817904,0,0,normal
TRIAL_01,CHIP_00206,37,2026-11-07,10.309986836207052,77.37456900391678,31.48138002952777,0,40.96712398536085,0,0,normal
TRIAL_01,CHIP_00316,37,2026-11-07,21.209484730375923,70.80410815985368,46.048529012304606,0,16.15575489154077,0,0,normal
TRIAL_01,CHIP_00186,37,2026-11-07,16.480620747598245,71.46016744339639,52.900447233577324,0,211.72270811166084,0,0,normal
TRIAL_01,CHIP_00292,37,2026-11-07,19.072637079336303,70.2349485744578,32.97539024501181,1,509.9990739350924,0,1,warning
TRIAL_01,CHIP_00648,37,2026-11-07,20.226055831461192,38.391319520263046,63.89625256977057,0,161.0866916611361,0,1,normal
TRIAL_01,CHIP_00978,37,2026-11-07,10.145554649141632,32.79003355717791,50.57266569399233,0,947.9591522869412,0,0,normal
TRIAL_01,CHIP_00125,37,2026-11-07,21.284693453502733,88.50183185529666,32.66165710863001,0,1189.2941642705707,0,0,normal
TRIAL_01,CHIP_00782,37,2026-11-07,10.222471428657599,54.64437975846232,55.79351674119547,0,273.1609690781749,0,0,normal
TRIAL_01,CHIP_00848,37,2026-11-07,19.976496581902758,41.57523067810086,33.202142589220124,3,122.28037485610577,0,0,normal
TRIAL_01,CHIP_00809,37,2026-11-07,10.166815456016346,85.62384691522297,36.4084975383513,0,1222.4043329650344,0,0,warning
TRIAL_01,CHIP_00209,37,2026-11-07,18.612281295537265,38.61605506793155,53.134222005604016,1,451.64596733507483,0,0,normal
TRIAL_01,CHIP_00729,37,2026-11-07,11.881706706637006,92.39936812891176,35.830282729450076,1,992.106330850836,0,0,normal
TRIAL_01,CHIP_00035,38,2026-11-08,23.09626571059134,38.31607665926855,44.68385078880678,0,188.3496523744488,0,1,normal
TRIAL_01,CHIP_00801,38,2026-11-08,19.37889421527187,35.935827001558366,43.723897901226,0,187.80487063247662,0,0,normal
TRIAL_01,CHIP_00810,38,2026-11-08,17.762284455360906,74.27394313944187,39.07095810265486,1,134.89100672518768,0,0,normal
TRIAL_01,CHIP_00408,38,2026-11-08,20.301522512845388,43.05817399504605,35.07790376001648,1,662.056817711542,0,0,normal
TRIAL_01,CHIP_00200,38,2026-11-08,8.907916643873914,77.53266951631818,39.074987481628526,0,462.90505539173245,0,0,normal
TRIAL_01,CHIP_00076,38,2026-11-08,18.135703109827904,41.679297266452956,43.90920513578523,0,63.27672904554496,0,0,normal
TRIAL_01,CHIP_00671,38,2026-11-08,15.83199089045641,35.234365362739,45.58065488299601,0,6.560418901553704,0,0,critical
TRIAL_01,CHIP_00630,38,2026-11-08,11.901476811693279,73.9867422222658,42.63277615229572,0,1302.8245158379434,0,1,normal
TRIAL_01,CHIP_00605,38,2026-11-08,23.952105439789293,87.91633762153602,43.632888109413486,0,456.79984107301726,0,0,normal
TRIAL_01,CHIP_00110,38,2026-11-08,18.036887589227835,93.21868219692803,36.93525513880063,1,49.33862716240578,0,1,warning
TRIAL_01,CHIP_00885,38,2026-11-08,18.91814992136639,70.63556455513432,46.76019656513371,0,187.02391066304827,0,1,normal
TRIAL_01,CHIP_00396,38,2026-11-08,13.125404410402762,52.99539953310081,38.942224525912046,1,660.6774779908291,0,0,normal
TRIAL_01,CHIP_00217,38,2026-11-08,8.676923693694235,91.50610553906779,41.10194269901221,0,83.61148014236825,0,1,normal
TRIAL_01,CHIP_00748,38,2026-11-08,17.877006421921138,36.12178834079701,60.949941697356024,0,754.8691979433531,0,0,normal
TRIAL_01,CHIP_00574,38,2026-11-08,14.989756458802493,60.96655226649247,42.50041940293534,0,783.0546706209078,0,0,warning
TRIAL_01,CHIP_00600,38,2026-11-08,21.40364075628004,79.66673555538844,48.32267767189836,0,54.54896220697427,0,0,normal
TRIAL_01,CHIP_00687,38,2026-11-08,21.75672993194675,74.62645722385915,40.41519687915875,0,1070.587669547923,0,0,normal
TRIAL_01,CHIP_00869,38,2026-11-08,22.13121042809957,39.34249109125692,50.1564191877976,0,91.06988707415589,0,0,normal
TRIAL_01,CHIP_00675,38,2026-11-08,13.10168236105246,69.5495915214761,38.15847042166749,2,11.803939854691322,0,0,critical
TRIAL_01,CHIP_00298,38,2026-11-08,23.952434716272435,37.53973472531179,53.95617469551319,0,401.78682076841164,0,0,normal
TRIAL_01,CHIP_00991,38,2026-11-08,16.484753557755603,56.752237094552235,43.91294788194275,0,87.3901496465207,0,0,warning
TRIAL_01,CHIP_00519,38,2026-11-08,8.944474204630994,56.74887840553524,48.4217852352503,0,289.01991191482523,0,2,normal
TRIAL_01,CHIP_00893,38,2026-11-08,14.422124186076795,72.0795053688945,30.887523263809253,1,130.04549893142703,0,1,normal
TRIAL_01,CHIP_00350,38,2026-11-08,10.226713489283698,52.1869935044173,43.34058663281854,0,340.5792159638349,0,1,normal
TRIAL_01,CHIP_00853,38,2026-11-08,22.91651310484594,54.345660343698356,49.23200635826484,0,553.646647798913,0,0,warning
TRIAL_01,CHIP_00235,38,2026-11-08,22.411611393497154,79.90197334607264,70.88220572538977,0,50.73470072912221,0,0,normal
TRIAL_01,CHIP_00006,38,2026-11-08,23.304004326136365,49.63507134473234,35.7375683580896,0,256.58589462949493,0,0,normal
TRIAL_01,CHIP_00959,38,2026-11-08,22.454254450920175,67.2324009340442,38.976967033885416,0,130.16609582760572,0,0,normal
TRIAL_01,CHIP_00373,38,2026-11-08,21.958707119872102,55.71083165947083,51.313536038966774,1,87.75905687738998,0,0,normal
TRIAL_01,CHIP_00122,38,2026-11-08,17.077749703451097,63.424567830352295,25.769509705568122,0,402.2388404050901,0,1,normal
TRIAL_01,CHIP_00444,38,2026-11-08,16.964598430687452,70.08824136856882,50.88631177550026,0,298.42700925869696,0,0,normal
TRIAL_01,CHIP_00380,38,2026-11-08,8.497429084432495,60.937726931169614,36.23729392623008,1,233.66299260566947,0,1,normal
TRIAL_01,CHIP_00490,38,2026-11-08,19.07269363499391,90.89427211549844,53.07213815846053,0,445.7938088625379,0,0,normal
TRIAL_01,CHIP_00476,38,2026-11-08,16.961149071009622,58.96702120099895,36.72825551901631,1,341.3264289002755,0,0,normal
TRIAL_01,CHIP_00222,38,2026-11-08,15.739092657811126,51.31562998375431,51.503289574821366,0,222.2315851984406,0,0,normal
TRIAL_01,CHIP_00560,38,2026-11-08,22.215577498637025,90.32173671262751,45.20425074701802,0,180.86322287173232,0,0,normal
TRIAL_01,CHIP_00573,38,2026-11-08,23.396841746763734,74.5280700876794,49.945694661724296,0,149.37208807509984,0,0,critical
TRIAL_01,CHIP_00644,38,2026-11-08,12.475336606295974,33.35604595585239,27.954868294737555,0,16.56122372998742,0,0,normal
TRIAL_01,CHIP_00878,38,2026-11-08,19.588471781241907,60.18079016899632,39.433265588452564,0,923.0749409170719,0,0,warning
TRIAL_01,CHIP_00074,38,2026-11-08,21.089475533220707,30.038957325241384,45.69740756067594,2,208.63470684573403,0,0,normal
TRIAL_01,CHIP_00564,38,2026-11-08,12.327929151758042,79.50257575801048,53.748367189395935,1,687.251122715733,0,0,normal
TRIAL_01,CHIP_00741,38,2026-11-08,20.597172690792647,85.64806952107585,47.58139330333618,0,657.8034510627956,0,1,normal
TRIAL_01,CHIP_00550,38,2026-11-08,14.477788833702723,42.329728957749666,45.01175231920314,0,576.4081208565533,0,0,normal
TRIAL_01,CHIP_00836,38,2026-11-08,16.342980314778707,69.26836607865081,51.8952401706088,0,198.25863765215792,0,0,normal
TRIAL_01,CHIP_00410,38,2026-11-08,23.31248151731416,53.22241732423005,50.89977077169888,1,3515.911826488756,0,0,normal
TRIAL_01,CHIP_00690,38,2026-11-08,16.83614823682983,49.86152359584213,28.328747746330965,0,315.1991413496684,0,0,normal
TRIAL_01,CHIP_00234,38,2026-11-08,10.053244928144096,93.26391356677894,46.53172132475113,0,474.2293309886138,0,0,normal
TRIAL_01,CHIP_00229,38,2026-11-08,16.818791443553962,52.69222537691893,48.86580004843498,0,1368.4296650469307,0,0,normal
TRIAL_01,CHIP_00850,38,2026-11-08,15.005175371768608,61.918457204805094,52.51754023531111,0,176.05646175087074,0,1,normal
TRIAL_01,CHIP_00980,38,2026-11-08,19.95353731985312,85.76618185147302,47.25235969139702,0,332.55818601997447,0,0,normal
TRIAL_01,CHIP_00342,38,2026-11-08,14.082842654667045,50.98891262268782,36.61412052700973,2,323.2542664142434,0,0,normal
TRIAL_01,CHIP_00767,38,2026-11-08,10.694544489600455,75.96408510310238,41.08149819897609,0,93.2731482998568,0,0,normal
TRIAL_01,CHIP_00960,38,2026-11-08,9.325848322749778,89.85356450356622,34.23539851492876,0,727.7262010692472,0,0,normal
TRIAL_01,CHIP_00821,38,2026-11-08,9.589420857903749,86.10136640515344,45.76268489787054,3,315.1706848945978,0,0,normal
TRIAL_01,CHIP_00797,38,2026-11-08,12.742368072260248,56.62619550153226,43.28152526574729,0,597.931184491064,1,1,normal
TRIAL_01,CHIP_00044,38,2026-11-08,8.751855882008234,58.54588769521966,51.72410731494801,0,240.5971311154577,0,0,normal
TRIAL_01,CHIP_00334,38,2026-11-08,22.29723035152668,56.43030655427544,50.61472438334575,1,68.63559094853548,0,0,normal
TRIAL_01,CHIP_00385,38,2026-11-08,15.18713854756282,74.01672127035378,57.83351703642263,3,421.63473638089386,0,0,normal
TRIAL_01,CHIP_00450,38,2026-11-08,16.27052327201541,60.05951638555412,44.079223863344104,0,387.147594168021,0,1,normal
TRIAL_01,CHIP_00609,38,2026-11-08,20.622165591166834,76.99218501578281,48.0023976105436,1,349.6153663718808,0,0,normal
TRIAL_01,CHIP_00215,38,2026-11-08,12.976999648597294,44.50916968812062,48.909088995736916,1,1364.3677888833795,0,0,normal
TRIAL_01,CHIP_00658,38,2026-11-08,17.59604463320117,67.24249664867514,48.160683823132864,0,135.20599931420293,0,0,normal
TRIAL_01,CHIP_00998,38,2026-11-08,17.728928117079533,39.86870395872775,48.34290883989745,1,903.3807028265073,0,1,normal
TRIAL_01,CHIP_00481,38,2026-11-08,14.99762985077191,92.85371564296668,45.65012845576661,1,193.79265043101597,0,0,normal
TRIAL_01,CHIP_00052,38,2026-11-08,9.217401833411165,32.97483880497102,49.18426996884967,0,432.0066731155239,0,1,critical
TRIAL_01,CHIP_00727,38,2026-11-08,13.607971739230083,51.55408359458733,53.99317629909974,0,304.63939964800335,0,0,normal
TRIAL_01,CHIP_00237,38,2026-11-08,9.2156860881958,93.06782642366939,42.150734824521834,0,2081.690175919326,0,0,normal
TRIAL_01,CHIP_00701,38,2026-11-08,14.192449712744471,74.09795798183094,37.49682483616621,0,1222.6257537172294,0,0,normal
TRIAL_01,CHIP_00463,38,2026-11-08,16.782399725921238,88.13863635191206,50.68773106347416,0,300.26393983552344,0,0,normal
TRIAL_01,CHIP_00957,38,2026-11-08,9.082082721976372,69.16648335435876,41.364123675267784,1,133.81018624834812,0,1,normal
TRIAL_01,CHIP_00149,38,2026-11-08,19.273501157274772,68.836292618149,51.461757080314456,0,2213.1366703976587,0,0,normal
TRIAL_01,CHIP_00722,38,2026-11-08,8.000910259307409,53.47567607425658,42.83942155767132,0,360.44432640519375,0,0,normal
TRIAL_01,CHIP_00887,38,2026-11-08,13.648425411375039,61.886294067867475,41.79696392104742,0,996.5314593325429,0,0,normal
TRIAL_01,CHIP_00513,38,2026-11-08,20.029254305809964,61.51913903001471,50.66808355592305,0,3637.9229692301037,0,0,normal
TRIAL_01,CHIP_00289,38,2026-11-08,22.849849572934552,67.55628439178516,57.308250675904226,0,11.881827429300335,0,0,normal
TRIAL_01,CHIP_00206,38,2026-11-08,13.752793099531353,53.80933795052212,48.51160390622493,0,188.35700294882628,0,1,warning
TRIAL_01,CHIP_00316,38,2026-11-08,18.298492400674107,89.45748363986294,43.9817360304436,0,924.0864452622469,0,0,normal
TRIAL_01,CHIP_00186,38,2026-11-08,16.399632074665355,77.87530728951816,58.24168864597072,0,255.16659827773208,0,1,normal
TRIAL_01,CHIP_00292,38,2026-11-08,8.43151940237722,49.01887466558426,48.710867463408825,1,1525.0526742442069,0,1,normal
TRIAL_01,CHIP_00648,38,2026-11-08,10.188673106714015,46.99933221676952,42.168782196413254,1,14.092183603786452,0,0,normal
TRIAL_01,CHIP_00978,38,2026-11-08,9.368542645226919,64.13156461789318,39.14786250910677,0,305.37273121560446,0,0,normal
TRIAL_01,CHIP_00125,38,2026-11-08,14.003116998592406,69.59650008942091,53.99887607405312,0,137.1055643682324,0,0,normal
TRIAL_01,CHIP_00782,38,2026-11-08,14.011272903396792,54.394638860450506,43.050844299256106,0,1091.5060086446829,0,0,normal
TRIAL_01,CHIP_00848,38,2026-11-08,11.599972019554654,42.44109732599205,35.28024490387658,0,108.2707608952675,0,0,normal
TRIAL_01,CHIP_00809,38,2026-11-08,12.209533855495147,40.02476566589378,46.04770076608481,2,228.22612241599248,0,0,normal
TRIAL_01,CHIP_00209,38,2026-11-08,14.349699447898937,30.829642117658924,44.59807567312264,1,1929.989293134455,0,0,normal
TRIAL_01,CHIP_00729,38,2026-11-08,16.66762056617847,83.73933971184157,50.09430390150082,0,271.11652588024407,0,1,normal
TRIAL_01,CHIP_00035,39,2026-11-09,10.7000053165478,91.73946258001183,58.06451187462256,2,80.61570098955735,0,1,normal
TRIAL_01,CHIP_00801,39,2026-11-09,23.827143468811354,69.090503360664,45.66403658487604,0,89.30538980909611,0,0,normal
TRIAL_01,CHIP_00810,39,2026-11-09,21.070115342328908,50.6897179095248,54.63748750208255,0,375.7435111627571,0,0,normal
TRIAL_01,CHIP_00408,39,2026-11-09,18.062079027168775,73.10527985441291,39.17859494216652,0,1395.4555699618877,0,0,normal
TRIAL_01,CHIP_00200,39,2026-11-09,19.243627615458188,82.85638446546298,45.419445704000196,0,183.42424105429404,0,0,normal
TRIAL_01,CHIP_00076,39,2026-11-09,16.08801422073484,30.98368797026988,36.60653383973635,0,565.4090101726352,0,0,normal
TRIAL_01,CHIP_00671,39,2026-11-09,10.26521490720269,32.84588811264494,40.6793886012353,0,37.81940462504451,0,0,normal
TRIAL_01,CHIP_00630,39,2026-11-09,20.759226891563994,50.79382269602892,36.073361225131464,0,37.616469047454586,0,0,normal
TRIAL_01,CHIP_00605,39,2026-11-09,13.493881707080574,49.259495337849714,55.77654759213391,1,508.460297497873,0,0,warning
TRIAL_01,CHIP_00110,39,2026-11-09,23.378831411852097,40.640021030989,53.49847974830035,1,1018.1639492924957,0,0,normal
TRIAL_01,CHIP_00885,39,2026-11-09,20.260435314145735,47.30672160668104,46.664777761685954,0,852.8629111887193,0,0,normal
TRIAL_01,CHIP_00396,39,2026-11-09,8.162261137435221,52.3652216089048,49.38016215849685,1,71.9151906362055,0,1,warning
TRIAL_01,CHIP_00217,39,2026-11-09,22.48874177506613,73.45280260588747,46.63054742951354,0,435.4146768896316,0,1,normal
TRIAL_01,CHIP_00748,39,2026-11-09,10.367068884099371,81.00054074909923,40.446461706811064,0,804.3530022525824,0,0,normal
TRIAL_01,CHIP_00574,39,2026-11-09,21.17354825844064,63.25926845490254,33.181281561816085,0,366.78308594152645,0,0,warning
TRIAL_01,CHIP_00600,39,2026-11-09,20.645971223232085,61.61418965734103,44.03539669036834,0,304.5758044933159,0,1,normal
TRIAL_01,CHIP_00687,39,2026-11-09,16.208271271371878,45.66654226503809,48.742699020912944,0,1143.4322854545098,0,0,normal
TRIAL_01,CHIP_00869,39,2026-11-09,14.746915558519895,43.56313012006512,43.161474530671974,1,387.04695979935497,0,0,normal
TRIAL_01,CHIP_00675,39,2026-11-09,13.655078055810032,63.65781354731885,44.760049425025514,0,217.20360261330126,0,0,normal
TRIAL_01,CHIP_00298,39,2026-11-09,14.387176930546563,89.44710401209136,34.35693277925945,1,406.6075032533414,0,0,normal
TRIAL_01,CHIP_00991,39,2026-11-09,22.94711085301566,52.42447411462478,35.30995350886885,0,692.4957223366772,0,0,normal
TRIAL_01,CHIP_00519,39,2026-11-09,20.11462922693409,50.407583865332796,42.336360458599984,1,477.77903738539635,0,0,normal
TRIAL_01,CHIP_00893,39,2026-11-09,16.845350287398656,35.13707425569965,45.289604834389635,0,211.4698052208328,0,0,normal
TRIAL_01,CHIP_00350,39,2026-11-09,16.815282025319842,85.69216528574,46.16111598745543,1,241.62757693032984,0,0,normal
TRIAL_01,CHIP_00853,39,2026-11-09,19.348590988508747,41.87829895906748,51.870172794217645,1,2887.3711588877386,0,0,normal
TRIAL_01,CHIP_00235,39,2026-11-09,19.406817612754956,69.9235837595873,49.010311995780654,0,16.24046342771681,0,0,normal
TRIAL_01,CHIP_00006,39,2026-11-09,22.898471027258363,90.20794119446865,34.79650385405208,1,5.345041292469988,0,0,normal
TRIAL_01,CHIP_00959,39,2026-11-09,11.813548697338476,59.04735023809221,50.64356733643066,0,234.96795667618926,0,0,normal
TRIAL_01,CHIP_00373,39,2026-11-09,23.906476670499046,30.50366081983324,40.58731826799143,0,197.55301974520452,0,0,normal
TRIAL_01,CHIP_00122,39,2026-11-09,19.272577554047178,93.01859764649092,45.133966887970395,0,1547.5562698727854,0,0,normal
TRIAL_01,CHIP_00444,39,2026-11-09,19.684678191670933,87.52543249554739,49.926876406409164,0,735.6605731552577,0,0,normal
TRIAL_01,CHIP_00380,39,2026-11-09,18.910452772909004,71.08957774940566,43.9530519336261,1,648.4247903322877,0,0,normal
TRIAL_01,CHIP_00490,39,2026-11-09,18.910947555691997,93.08855669200925,43.07834410769244,0,295.65228676743305,0,0,normal
TRIAL_01,CHIP_00476,39,2026-11-09,22.7659530145623,52.660471257389716,43.283484911112225,0,273.5852983817708,0,0,normal
TRIAL_01,CHIP_00222,39,2026-11-09,15.957187964968831,66.02767421627274,41.999137323530135,1,228.8072419364693,0,0,normal
TRIAL_01,CHIP_00560,39,2026-11-09,21.891204003384793,34.57465872201868,33.83582856738241,0,601.5609846955579,0,0,normal
TRIAL_01,CHIP_00573,39,2026-11-09,13.45477128394458,57.55117727004831,37.17691421628219,0,48.91231896543613,0,1,normal
TRIAL_01,CHIP_00644,39,2026-11-09,21.022187312289642,80.17019851762825,56.75624523648583,1,39.35062482276209,0,2,normal
TRIAL_01,CHIP_00878,39,2026-11-09,9.066322553758026,41.9044208934328,45.76026297205534,0,910.1166097690483,0,0,normal
TRIAL_01,CHIP_00074,39,2026-11-09,19.31798361722879,50.94524858694994,45.25527742137211,1,806.6531407286745,0,0,normal
TRIAL_01,CHIP_00564,39,2026-11-09,20.551348994555923,77.45312612846772,49.69268960296858,0,222.73996213714028,0,0,normal
TRIAL_01,CHIP_00741,39,2026-11-09,18.456456766970927,50.447030834765314,43.13216642353444,0,2.5538364524250436,0,0,normal
TRIAL_01,CHIP_00550,39,2026-11-09,23.903392105497858,61.111116008545174,39.43174156637699,0,277.41040533246405,0,0,warning
TRIAL_01,CHIP_00836,39,2026-11-09,20.07699799471743,30.820391397056948,45.465746302394486,1,17.810068828678997,0,0,normal
TRIAL_01,CHIP_00410,39,2026-11-09,15.955108912172012,92.915602945918,37.19355262151931,1,305.7722554953525,0,0,normal
TRIAL_01,CHIP_00690,39,2026-11-09,17.86356626286056,71.37557546467349,46.115081631643335,1,1872.412676070019,0,0,normal
TRIAL_01,CHIP_00234,39,2026-11-09,22.006665191588077,68.17066955338808,45.414228869964944,0,64.46913519864017,0,1,normal
