chip_id,failure_mode,failure_time_hours,failure_phenomenon,root_cause,predicted_mttf_hours
CHIP_00836,multi_param_combined,66.17660812833753,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,132.35321625667507
CHIP_00486,noise_margin_insufficient,220.10609939646747,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,440.21219879293494
CHIP_00845,thermal_accumulation,73.52715804343603,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,147.05431608687206
CHIP_00492,noise_margin_insufficient,69.85725232785975,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,139.7145046557195
CHIP_00072,physical_damage,13.00450897144043,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,26.00901794288086
CHIP_00356,noise_margin_insufficient,84.93767073197664,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,169.87534146395328
CHIP_00608,noise_margin_insufficient,112.73665527421419,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,225.47331054842837
CHIP_00069,multi_param_combined,63.24092335379241,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,126.48184670758482
CHIP_00104,physical_damage,4.527991457938853,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,9.055982915877706
CHIP_00975,thermal_accumulation,54.607152297558535,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,109.21430459511707
CHIP_00651,multi_param_combined,82.88941849620214,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,165.77883699240428
CHIP_00038,multi_param_combined,85.91290349272738,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,171.82580698545476
CHIP_00767,multi_param_combined,38.0938581044527,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,76.1877162089054
CHIP_00521,noise_margin_insufficient,82.22264447718312,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,164.44528895436625
CHIP_00820,multi_param_combined,67.56473863094924,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,135.12947726189847
CHIP_00232,multi_param_combined,76.02672305975064,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,152.05344611950127
CHIP_00715,thermal_accumulation,104.37784093245718,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,208.75568186491435
CHIP_00406,noise_margin_insufficient,99.04941648388971,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,198.09883296777943
CHIP_00713,physical_damage,100.25813935408335,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,200.5162787081667
CHIP_00823,noise_margin_insufficient,79.0865883265511,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,158.1731766531022
CHIP_00987,noise_margin_insufficient,55.27826790714742,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,110.55653581429485
CHIP_00489,thermal_accumulation,175.60956371468097,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,351.21912742936195
CHIP_00168,noise_margin_insufficient,24.01403425740388,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,48.02806851480776
CHIP_00130,thermal_accumulation,30.41629737904251,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,60.83259475808502
CHIP_00733,physical_damage,5.559924504873487,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,11.119849009746973
CHIP_00219,physical_damage,1.0,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,1.215654173658359
CHIP_00631,multi_param_combined,83.15195061388228,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,166.30390122776456
CHIP_00169,multi_param_combined,35.037880623759065,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,70.07576124751813
CHIP_00458,thermal_accumulation,104.67282492130306,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,209.34564984260612
CHIP_00259,thermal_accumulation,97.20112744920968,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,194.40225489841936
CHIP_00453,physical_damage,26.16837030883523,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,52.33674061767046
CHIP_00286,thermal_accumulation,43.63949555923552,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,87.27899111847104
CHIP_00067,thermal_accumulation,45.306926086470554,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,90.61385217294111
CHIP_00790,thermal_accumulation,107.31280447831799,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,214.62560895663597
CHIP_00268,multi_param_combined,69.38374501325755,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,138.7674900265151
CHIP_00844,noise_margin_insufficient,92.27969985661721,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,184.55939971323443
CHIP_00025,multi_param_combined,56.1588949112393,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,112.3177898224786
CHIP_00959,noise_margin_insufficient,139.66452970249458,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,279.32905940498915
CHIP_00782,multi_param_combined,52.44083972040381,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,104.88167944080762
CHIP_00882,multi_param_combined,86.70961349785429,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,173.41922699570858
CHIP_00111,thermal_accumulation,90.57324961999043,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,181.14649923998087
CHIP_00761,physical_damage,6.657238408682426,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,13.314476817364852
CHIP_00998,noise_margin_insufficient,118.70632074761446,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,237.4126414952289
CHIP_00455,multi_param_combined,37.36973983297503,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,74.73947966595006
CHIP_00967,noise_margin_insufficient,52.04206013069084,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,104.08412026138168
CHIP_00190,noise_margin_insufficient,109.56708707569778,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,219.13417415139557
CHIP_00312,multi_param_combined,87.35723555309467,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,174.71447110618934
CHIP_00855,noise_margin_insufficient,157.98325326633795,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,315.9665065326759
CHIP_00923,thermal_accumulation,106.85981265764022,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,213.71962531528044
CHIP_00188,multi_param_combined,63.422514294166476,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,126.84502858833295
CHIP_00613,thermal_accumulation,94.48625493306864,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,188.97250986613727
CHIP_00968,multi_param_combined,42.37132602393392,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,84.74265204786784
CHIP_00033,multi_param_combined,55.3069581750178,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,110.6139163500356
CHIP_00257,thermal_accumulation,98.91966325653102,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,197.83932651306205
CHIP_00533,multi_param_combined,75.17472922360407,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,150.34945844720815
CHIP_00466,thermal_accumulation,53.6387788077978,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,107.2775576155956
CHIP_00927,physical_damage,15.588501299828295,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,31.17700259965659
CHIP_00738,physical_damage,1.0,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,1.0
CHIP_00758,thermal_accumulation,78.98256123543999,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,157.96512247087998
CHIP_00953,multi_param_combined,60.55525736560248,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,121.11051473120496
CHIP_00970,noise_margin_insufficient,193.22318717459808,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,386.44637434919616
CHIP_00497,thermal_accumulation,97.74916811226385,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,195.4983362245277
CHIP_00291,physical_damage,1.61318539510019,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,3.22637079020038
CHIP_00045,noise_margin_insufficient,74.95863982938691,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,149.91727965877382
CHIP_00720,noise_margin_insufficient,73.86436660986693,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,147.72873321973387
CHIP_00825,physical_damage,38.04936803803904,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,76.09873607607808
CHIP_00399,multi_param_combined,51.60808155240622,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,103.21616310481244
CHIP_00593,multi_param_combined,96.88017611715578,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,193.76035223431157
CHIP_00449,noise_margin_insufficient,43.1013608465791,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,86.2027216931582
CHIP_00430,multi_param_combined,94.20183120330725,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,188.4036624066145
CHIP_00993,multi_param_combined,82.52584745037052,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,165.05169490074104
CHIP_00619,noise_margin_insufficient,83.75302230401498,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,167.50604460802995
CHIP_00746,noise_margin_insufficient,94.8882104363823,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,189.7764208727646
CHIP_00131,physical_damage,48.51222099253674,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,97.02444198507348
CHIP_00677,multi_param_combined,65.46791044485252,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,130.93582088970504
CHIP_00586,multi_param_combined,98.39958069093277,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,196.79916138186553
CHIP_00774,noise_margin_insufficient,134.23930690459542,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,268.47861380919085
CHIP_00382,multi_param_combined,87.79720212367948,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,175.59440424735897
CHIP_00828,noise_margin_insufficient,130.5829634446178,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,261.1659268892356
CHIP_00078,thermal_accumulation,46.66645578343493,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,93.33291156686985
CHIP_00885,multi_param_combined,39.56840867103956,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,79.13681734207913
CHIP_00835,physical_damage,37.32490117187187,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,74.64980234374374
CHIP_00272,noise_margin_insufficient,155.13291716930308,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,310.26583433860617
CHIP_00126,noise_margin_insufficient,95.20561828800176,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,190.41123657600352
CHIP_00860,physical_damage,12.057845610937086,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,24.115691221874172
CHIP_00013,multi_param_combined,56.057507285862044,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,112.11501457172409
CHIP_00149,thermal_accumulation,42.79981913942199,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,85.59963827884398
CHIP_00158,physical_damage,7.42180609124576,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,14.84361218249152
CHIP_00105,noise_margin_insufficient,129.17526940192135,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,258.3505388038427
CHIP_00859,thermal_accumulation,113.79647157755151,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,227.59294315510303
CHIP_00110,thermal_accumulation,90.85783696752968,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,181.71567393505936
CHIP_00071,thermal_accumulation,60.27724281866194,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,120.55448563732388
CHIP_00279,thermal_accumulation,92.59969556958806,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,185.19939113917613
CHIP_00138,multi_param_combined,38.41800384585806,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,76.83600769171612
CHIP_00106,thermal_accumulation,139.18120151783506,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,278.3624030356701
CHIP_00763,thermal_accumulation,104.16507738709606,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,208.33015477419212
CHIP_00749,thermal_accumulation,35.87851703866269,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,71.75703407732539
CHIP_00803,noise_margin_insufficient,92.38235702246453,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,184.76471404492906
CHIP_00764,physical_damage,59.42378565887197,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,118.84757131774394
CHIP_00076,physical_damage,29.946993743121517,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,59.893987486243034
CHIP_00392,thermal_accumulation,24.424527212015796,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,48.84905442403159
CHIP_00526,thermal_accumulation,86.13312816165401,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,172.26625632330803
CHIP_00638,multi_param_combined,49.25866929957799,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,98.51733859915598
CHIP_00181,thermal_accumulation,92.20311814214168,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,184.40623628428335
CHIP_00256,multi_param_combined,89.7530325924899,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,179.5060651849798
CHIP_00487,multi_param_combined,73.94721033397377,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,147.89442066794754
CHIP_00684,multi_param_combined,65.45376490868334,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,130.90752981736668
CHIP_00854,thermal_accumulation,150.37028867148456,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,300.7405773429691
CHIP_00922,multi_param_combined,57.31178608118812,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,114.62357216237623
CHIP_00969,thermal_accumulation,67.0484319958745,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,134.096863991749
CHIP_00196,noise_margin_insufficient,105.78020198211317,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,211.56040396422634
CHIP_00899,physical_damage,28.76471295519057,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,57.52942591038114
CHIP_00495,noise_margin_insufficient,125.01552022023077,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,250.03104044046154
CHIP_00802,physical_damage,8.356850497611948,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,16.713700995223896
CHIP_00117,noise_margin_insufficient,102.34267870727662,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,204.68535741455324
CHIP_00518,thermal_accumulation,126.45993078325623,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,252.91986156651245
CHIP_00700,physical_damage,14.79049670927739,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,29.58099341855478
CHIP_00519,thermal_accumulation,99.02296445814264,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,198.04592891628528
CHIP_00728,thermal_accumulation,49.250334162861634,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,98.50066832572327
CHIP_00973,thermal_accumulation,67.84008740561549,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,135.68017481123098
CHIP_00708,thermal_accumulation,98.8052932234346,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,197.6105864468692
CHIP_00334,noise_margin_insufficient,27.85260576413468,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,55.70521152826936
CHIP_00184,multi_param_combined,73.87087836949956,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,147.74175673899913
CHIP_00980,thermal_accumulation,87.61318060017875,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,175.2263612003575
CHIP_00551,thermal_accumulation,54.05114154538063,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,108.10228309076126
CHIP_00665,thermal_accumulation,71.5108261889542,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,143.0216523779084
CHIP_00994,multi_param_combined,35.602861413636944,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,71.20572282727389
CHIP_00703,physical_damage,2.7613057304599202,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,5.5226114609198405
CHIP_00800,thermal_accumulation,100.49302092698056,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,200.98604185396113
CHIP_00354,physical_damage,18.41949823234759,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,36.83899646469518
CHIP_00098,noise_margin_insufficient,127.63784211767796,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,255.27568423535593
CHIP_00903,multi_param_combined,68.47259826940252,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,136.94519653880505
CHIP_00093,multi_param_combined,107.80873043980003,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,215.61746087960006
CHIP_00743,thermal_accumulation,115.71043138208876,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,231.4208627641775
CHIP_00351,thermal_accumulation,102.4122722670836,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,204.8245445341672
CHIP_00717,multi_param_combined,89.7229287057913,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,179.4458574115826
CHIP_00615,physical_damage,29.270939724882954,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,58.54187944976591
CHIP_00831,multi_param_combined,103.92531506716713,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,207.85063013433427
CHIP_00191,physical_damage,10.278969964013447,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,20.557939928026894
CHIP_00380,multi_param_combined,39.98780452271053,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,79.97560904542107
CHIP_00119,noise_margin_insufficient,108.51409068650736,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,217.02818137301472
CHIP_00242,noise_margin_insufficient,111.10477360730114,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,222.20954721460228
CHIP_00982,noise_margin_insufficient,70.24808979697654,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,140.4961795939531
CHIP_00280,physical_damage,7.137717047439316,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,14.275434094878632
CHIP_00285,noise_margin_insufficient,196.75069439376693,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,393.50138878753387
CHIP_00936,noise_margin_insufficient,92.9569303090636,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,185.9138606181272
CHIP_00463,physical_damage,45.763921806504655,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,91.52784361300931
CHIP_00457,multi_param_combined,76.07928945625572,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,152.15857891251144
CHIP_00649,physical_damage,31.62030244861297,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,63.24060489722594
CHIP_00528,noise_margin_insufficient,56.56582104530402,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,113.13164209060804
CHIP_00124,noise_margin_insufficient,174.29086587879647,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,348.58173175759293
CHIP_00493,multi_param_combined,90.45519113811142,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,180.91038227622283
CHIP_00305,thermal_accumulation,151.45461312631497,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,302.90922625262994
CHIP_00057,multi_param_combined,42.28665244907288,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,84.57330489814576
CHIP_00032,thermal_accumulation,80.16437785179531,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,160.32875570359062
CHIP_00804,thermal_accumulation,109.40784410255145,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,218.8156882051029
CHIP_00419,multi_param_combined,6.2317425137690705,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,12.463485027538141
CHIP_00481,physical_damage,6.467584948415724,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,12.935169896831448
CHIP_00252,noise_margin_insufficient,197.87918835380614,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,395.7583767076123
CHIP_00395,thermal_accumulation,64.5838859649212,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,129.1677719298424
CHIP_00754,physical_damage,28.79392372353667,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,57.58784744707334
CHIP_00525,physical_damage,16.82662721575939,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,33.65325443151878
CHIP_00900,thermal_accumulation,121.71353625747943,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,243.42707251495887
CHIP_00976,multi_param_combined,45.64368073651546,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,91.28736147303093
CHIP_00950,noise_margin_insufficient,60.295398361843525,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,120.59079672368705
CHIP_00245,physical_damage,26.086215543967754,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,52.17243108793551
CHIP_00799,physical_damage,13.871859154432256,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,27.743718308864512
CHIP_00637,noise_margin_insufficient,99.32752612707027,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,198.65505225414054
CHIP_00017,multi_param_combined,48.959261384233315,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,97.91852276846663
CHIP_00777,physical_damage,12.695734159393643,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,25.391468318787286
CHIP_00691,noise_margin_insufficient,56.22075675684091,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,112.44151351368183
CHIP_00461,multi_param_combined,94.10534260406807,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,188.21068520813614
CHIP_00095,thermal_accumulation,66.25395927589771,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,132.50791855179543
CHIP_00241,multi_param_combined,46.47670937983193,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,92.95341875966386
CHIP_00668,thermal_accumulation,69.33376330824329,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,138.66752661648658
CHIP_00938,noise_margin_insufficient,163.27865901848043,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,326.55731803696085
CHIP_00129,multi_param_combined,30.02217209270296,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,60.04434418540592
CHIP_00583,physical_damage,44.57912334428896,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,89.15824668857792
CHIP_00227,thermal_accumulation,38.833952001852396,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,77.66790400370479
CHIP_00508,thermal_accumulation,110.79369494199177,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,221.58738988398355
CHIP_00843,thermal_accumulation,64.2854430899292,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,128.5708861798584
CHIP_00568,noise_margin_insufficient,104.8593124028655,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,209.718624805731
CHIP_00167,thermal_accumulation,80.16144733554395,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,160.3228946710879
CHIP_00441,physical_damage,83.77912232036829,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,167.55824464073658
CHIP_00047,physical_damage,48.852466710475795,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,97.70493342095159
CHIP_00049,noise_margin_insufficient,66.60869849559435,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,133.2173969911887
CHIP_00732,noise_margin_insufficient,172.9139380368302,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,345.8278760736604
CHIP_00589,thermal_accumulation,101.28018743417137,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,202.56037486834273
CHIP_00963,physical_damage,13.385332521513327,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,26.770665043026654
CHIP_00172,noise_margin_insufficient,90.86414900390878,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,181.72829800781756
CHIP_00841,thermal_accumulation,92.2177184425924,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,184.4354368851848
CHIP_00502,multi_param_combined,35.83434237451168,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,71.66868474902336
CHIP_00468,multi_param_combined,34.559260608815926,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,69.11852121763185
CHIP_00766,noise_margin_insufficient,1.0,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,1.0
CHIP_00325,physical_damage,1.9118258008925055,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,3.823651601785011
CHIP_00022,multi_param_combined,72.70766623175481,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,145.41533246350963
CHIP_00951,physical_damage,23.599023195224547,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,47.19804639044909
CHIP_00434,physical_damage,11.278547296413608,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,22.557094592827216
CHIP_00142,noise_margin_insufficient,147.4105374055169,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,294.8210748110338
CHIP_00574,multi_param_combined,50.51451282189517,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,101.02902564379033
CHIP_00083,noise_margin_insufficient,54.93623308157815,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,109.8724661631563
CHIP_00786,thermal_accumulation,102.40640281917075,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,204.8128056383415
CHIP_00029,noise_margin_insufficient,54.308072239802875,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,108.61614447960575
CHIP_00094,noise_margin_insufficient,158.07834313980356,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,316.15668627960713
CHIP_00985,physical_damage,23.480676648750123,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,46.961353297500246
CHIP_00379,noise_margin_insufficient,49.37428079722395,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,98.7485615944479
CHIP_00410,noise_margin_insufficient,190.73669743187145,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,381.4733948637429
CHIP_00957,noise_margin_insufficient,98.53489946106106,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,197.06979892212212
CHIP_00942,multi_param_combined,82.89475343597849,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,165.78950687195697
CHIP_00491,multi_param_combined,116.97349676193656,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,233.94699352387312
CHIP_00857,multi_param_combined,46.30038662242968,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,92.60077324485935
CHIP_00348,thermal_accumulation,60.9050542830849,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,121.8101085661698
