chip_id,pin_flatness_deviation_um,solder_pad_oxidation_percent,package_scratch_depth_um,warpage_um,pin_coplanarity_percent,package_size_deviation_percent,appearance_test_pass,appearance_quality_score,vdd_voltage,idd_static_ma,idd_dynamic_ma,voh_voltage,vol_voltage,vih_voltage,vil_voltage,iil_leakage_ua,iol_leakage_ua,dc_test_pass,dc_electrical_quality_score,setup_time_ns,hold_time_ns,propagation_delay_ns,rise_time_ns,fall_time_ns,fmax_mhz,ac_test_pass,ac_electrical_quality_score,jtag_scan_pass,boundary_scan_pass,functional_test_pass,functional_quality_score,aging_temperature_c,aging_voltage_v,aging_frequency_mhz,aging_duration_hours,reliability_risk_level,production_date,chip_model
CHIP_00122,41.041914664041485,13.565970848503058,0.31445044725836535,32.229321330438395,96.45565279225745,0.5842403424782683,1,86.16319278885823,3.355594145164584,0.9325078454906963,200.7968611781778,2.951413672017612,0.10508671288840297,2.3348712535016816,0.8519837716806956,0.1244369812235092,1.3206562191122895,1,81.06805655687673,3.774862865688078,4.148788099383395,3.148531106666077,1.7080695327565176,0.6231703242867156,243.70104346200299,1,76.82256837832752,1,1,1,100.0,85,3.3456944870762975,318.29161443949374,120,low,2024-11-15,MODEL_C
CHIP_00123,-1.027765941884212,28.016250525837147,4.910013626300815,53.70643087866747,96.68098899240606,-0.3323012626949176,1,87.3690761945382,3.109505554598936,1.8997535903047715,129.83101270156587,3.0317818768243328,0.1414672269987938,2.3031871402147672,0.9030140661315178,0.0782944296120766,1.7063751786150254,1,76.89705550586405,0.8140235105649305,1.131987003481581,5.416964061463857,1.9180547176285807,1.1531893404646942,301.10685785779157,1,77.74148905423988,0,1,1,66.69999999999999,85,3.3478248237920765,234.58428153950763,24,medium,2024-05-06,MODEL_C
CHIP_00124,28.802856407004054,9.484683149302516,1.7438307385113085,108.62472301250858,99.9867445420061,1.0107358008950036,1,82.62531117358321,3.256612653702081,2.7625179840850644,75.7406918650034,3.1515568969924894,0.13844025868853244,2.4617428630927325,0.9111981932621258,0.18767173072096355,1.3537367251189922,1,85.90167097978572,2.3702166308173007,2.131664933733547,4.691861099495053,0.8037978863399091,1.6539303188522456,242.38696770561447,1,77.65044421534952,1,1,1,100.0,85,3.221707180767281,211.07542174408258,96,low,2024-01-27,MODEL_A
CHIP_00125,52.856834387149675,15.217044260651774,0.2362907708120056,34.8275988721419,102.10951782975411,0.2769921645871778,1,88.19223175932252,3.472215509780819,1.850423878436581,47.526275716515954,2.9331363810304727,0.07130928929573717,2.332658576044013,0.8543300855306487,0.41785521754799615,2.6430989415632027,1,83.89415056303763,3.056778779148827,3.7533968976413625,6.876694074076039,2.3590496905446474,1.2087071244991154,305.65576173318715,1,78.46835087505609,1,1,1,100.0,85,3.315727639792869,303.9638846373263,120,low,2024-10-18,MODEL_A
CHIP_00126,5.141955123039676,1.247185771511763,14.114629041429104,18.232772388301985,92.08591282769194,-0.4606928708389465,1,92.21563232504604,3.22329325445997,1.6469360332680272,213.0424759999655,2.867705885359924,0.16650591791980418,2.4887803935578847,0.8726847753480098,0.43044969241159114,1.6724471763924944,1,79.39660658649173,3.811757575046106,3.0833401252349404,6.830212103042959,1.2438117770959427,1.4427969600220012,269.56251711061327,1,76.18389653556319,1,1,1,100.0,85,3.2665622940739243,247.4472793619971,168,low,2024-07-21,MODEL_C
CHIP_00127,11.505534055958421,4.450296028862666,6.134547044538153,94.44990207387796,91.64087360393594,-0.9553464878988726,1,83.83099168354124,3.239616170250681,17.918942532876013,180.8331988235559,2.783592782099593,0.057461435097147774,2.539848399306932,1.0344284575234597,0.022969597067583003,0.6338069066867837,1,77.14384111812701,2.9021119416293617,1.789282655379151,7.7015996108454345,0.8399900147552024,0.7642447028334214,313.41201243093246,1,78.3390012815433,1,1,0,66.6,85,3.2296928779008547,344.9592660418435,48,medium,2024-06-13,MODEL_C
CHIP_00128,21.494770476314617,29.598903688765407,3.414271728293356,108.87761571592384,95.13389558333685,-0.6213760064940324,1,79.01745871845924,3.2552038661550022,0.8324270303232502,154.39867735645845,3.0720095426856155,0.013225285635253176,2.47811753362876,1.0384504962651033,0.11184577189498175,0.314570080031646,1,82.76981295254811,1.944010702547986,2.3649083036980834,2.9814088962399237,1.2364693411069123,1.9438442232017568,370.2564452349316,1,81.69087874809546,1,1,1,100.0,85,3.2793066137513143,207.35559780566246,48,low,2024-03-07,MODEL_A
CHIP_00129,12.447865188257012,28.953560893081367,23.03417269321543,50.11087015543542,98.7482127495216,-5.255638603817084,1,83.98474160765848,3.1785193864111356,6.608677489387275,127.98626815745982,3.2074791772994016,0.08311269477568868,2.3784611711139925,0.9252033979934877,0.12499379180957221,1.8634402547104532,1,80.40306474233897,2.3231495110962155,2.1983106560121413,6.302116615387265,2.990259595552505,1.4808555139592217,367.1398276312476,1,80.5731525020526,1,1,1,100.0,85,3.254751100404959,163.41712380136727,72,low,2024-02-03,MODEL_A
CHIP_00130,-3.259951465991989,0.14819942803228847,1.2345542349786531,80.34389106225069,98.49062077152279,-0.1840987410535373,1,91.45310465211543,3.0791719223771747,0.002051868154581315,123.55007928984365,3.1899495401934432,0.3042852908786011,2.414111449670559,0.7658740272763263,0.7598761211457604,1.3434758520910284,1,76.92501378514042,5.312484928920849,1.6015425565426662,4.045068587532656,1.2673698801050595,1.7238507844388047,403.05683768528667,1,81.17938527614774,1,1,1,100.0,85,3.346037523408193,235.97808594169294,24,low,2024-04-11,MODEL_A
CHIP_00131,21.02844462209041,28.55435356269717,31.217225481409745,90.24427746592643,100.20931436495155,-1.2327141201655396,1,79.96252577699401,3.2769413601476387,4.533963276293004,96.21316757791944,3.1064899122220857,0.15750058165856762,2.247501505985594,0.9538503156639043,0.226639513922764,0.20179806953123605,1,83.9299434822191,3.86717692940525,2.1405983140055342,3.0591715783778306,1.3049421171174447,1.3825803162375847,367.0517517517728,1,81.43518073023121,1,1,0,66.6,85,3.325653167150678,289.4611249530236,48,medium,2024-09-19,MODEL_A
CHIP_00132,4.065444294108428,19.17359813446501,3.7682913549052626,27.72547302384848,93.40090741490408,1.8890049974243261,1,87.92969872507992,3.3135859424081655,12.381300929379393,128.42721777200575,3.09578149759014,0.08644116473642212,2.386622062747876,1.0554282441611027,0.10459530195802812,1.0070958934795942,1,83.38911421189289,4.418235210433328,1.9760270937547768,4.64279552610258,1.3847371916221944,1.612442018864392,319.08460252334436,1,79.0679767301725,1,1,1,100.0,85,3.2423777765945565,203.64285072322284,48,low,2024-05-30,MODEL_B
CHIP_00133,27.103886459527722,26.037548835600663,21.92867135568108,35.44082493896395,90.05156841109337,-0.47098389378236855,1,84.13445581933205,3.2947494931461345,1.6979240368908601,43.99563924399128,3.254643566956401,0.10407368362841939,2.313956153193317,1.0369781101962379,0.005280681660482578,1.4462910173995636,1,91.1731604260589,2.1516892836840054,2.2901991504614,7.637409960269236,1.410827769941127,0.7634737201613863,265.32546898878843,1,78.02159061725176,1,1,1,100.0,85,3.263788934308453,183.49498086000602,72,low,2024-07-27,MODEL_B
CHIP_00134,6.208636486492953,13.642195669015774,9.236751206847723,86.92623539464205,99.57404258590644,-2.283445129302443,1,84.58617678915894,3.285512143805211,1.026063712477455,113.19681732657429,3.0498122192125217,0.2667321400236595,2.4694326381149296,0.9734425852809667,0.16665901312591125,3.507693458647035,1,83.4966492402255,-0.9307352281009367,1.6012934554471734,4.755363292859031,1.0311143605192474,0.9542947916552187,268.97912617470206,1,77.76067233937849,1,1,1,100.0,85,3.280965128719169,261.4463701351377,72,low,2024-01-30,MODEL_C
CHIP_00135,43.24901607526309,15.467880857377507,17.52773551376384,100.55042836125529,94.5154111811043,-0.5748202311921765,1,79.19607727062228,3.3043040870850384,5.27316546303886,134.45312418244532,3.096919451403626,0.055921575821916064,2.657275238924447,1.0422422955285822,0.020201993193916343,0.15830516221313876,1,83.8213986582895,2.7153435396732553,1.1787054398042713,8.630909319918224,1.5859278499236782,1.873240297778015,229.7778154851352,1,75.1694278418632,1,1,1,100.0,85,3.296379742634105,176.81563949162418,96,low,2024-02-14,MODEL_B
CHIP_00136,8.251200614956444,14.665397407707605,41.359895960002824,66.88642580523064,90.94453640683409,-2.0691816275937565,1,83.4063910995054,3.4022841471550764,6.234426010016589,180.49400235952095,2.9518824207222,0.04025605388703936,2.449982163597381,0.9053384272479021,0.3596963514698616,0.8569414847503909,1,79.03387465992246,2.200144168361755,2.1669753812861035,6.597757031040667,2.145356944918998,1.9798709736419817,300.3623432841246,1,77.6502229776915,1,1,1,100.0,85,3.350318913740189,265.33463498067067,96,low,2024-01-05,MODEL_A
CHIP_00137,15.169077256914866,20.00592772638313,3.402469648986117,23.60556939493837,97.43519123787814,0.21011112356869965,1,91.1426483462227,3.280955381407078,5.824249565554254,148.0036768313318,2.795693494371786,0.3782819433092064,2.2008859851045335,0.9628102969833705,0.27928401921194385,3.459329243352201,1,79.71250142217991,4.023518402942119,3.5720945745430246,4.711819042038846,1.6885735892872242,0.6264672001404615,355.7909982969548,1,80.77618553402692,1,1,1,100.0,85,3.3345391163240317,232.96884743859115,96,low,2024-09-02,MODEL_C
CHIP_00138,32.202758260545046,4.1895376426893876,32.47673665959655,109.61183335098323,99.37952706465603,-0.06357895349077192,1,86.56905254753939,3.242591742291273,1.923291984345822,189.74615569377795,2.8974226649250636,0.19910141467927064,2.3638769807085627,0.831922443367482,0.12342589458837082,2.0906583616441514,1,78.72407041903986,8.428585570522763,2.2657623410102374,7.820096857812818,0.8333008206600087,1.324868033931906,241.94659176935835,1,74.87865859466417,1,1,1,100.0,85,3.3025695984487418,274.72332441761864,48,low,2024-04-06,MODEL_A
CHIP_00139,1.5370352534906715,0.8992076961803386,4.934473296916218,34.07087306564107,96.63382860363618,0.9367594466624014,1,91.15729534808446,3.271887451511191,1.4531146437307154,217.45675525567148,2.9986261442198017,0.03901483871948707,2.4122490925374453,0.9292265456155713,0.11214705570584443,0.6848632179696902,1,84.45751277887452,4.5427490264273835,1.9347249768547639,6.390793544228571,1.293392457039775,0.9845280997573862,297.0225713068981,1,78.04967418703893,1,1,1,100.0,85,3.2869675575052537,180.80855980376992,72,low,2024-12-18,MODEL_B
CHIP_00140,23.41189901906194,9.237898247735728,4.869657232099602,39.945866564856445,95.62645484145253,-1.686322687541848,1,87.28929039255628,3.3579346759756774,15.608609452082455,202.90850469120508,3.0091178058751953,0.06232118683834878,2.408735742526026,1.0329534243970524,0.45526452912351295,3.732989160584863,1,79.47838893348175,7.603940239075233,2.803268644030799,3.6348812231065892,1.1690835599390221,0.8514842653175692,245.81102170225847,1,75.15247317027912,1,1,1,100.0,85,3.2113322982696264,314.9081575721952,168,low,2024-04-22,MODEL_A
CHIP_00141,39.60714131423642,21.1404228820994,4.161021376304796,60.27013503468864,96.52191330356229,-0.44898785565777977,1,83.69354253147506,3.4412026878543247,12.839235797732098,173.52549236892784,3.2889428782283088,0.053627699452887694,2.3269186874391248,0.8410576588513109,0.06806426509075983,1.3596469949439296,1,78.01442696125469,4.353154543009173,2.0733443099236974,9.21760527116103,1.5317636809408806,1.342419847677725,316.74834641500917,1,77.37720339111716,1,1,1,100.0,85,3.3645998813063027,240.8482757503155,24,low,2024-05-12,MODEL_C
CHIP_00142,-4.112248518418411,6.055603563688451,7.795934968938802,96.62481262144323,95.88825171279765,-2.547532693139953,1,84.99350914076665,3.237185626083082,3.056146022058886,150.59313395903922,3.0121915751386603,0.01614555876008373,2.4245291742636934,0.8138556570535713,0.057275241654540246,1.3797127675939034,1,82.26362047786374,2.5551706436409276,3.694426339967288,6.018957646172953,2.29827100293739,1.770481466182704,256.049329284004,1,76.4288498631912,0,1,1,66.69999999999999,85,3.277645170106717,288.17613339524115,96,medium,2024-06-20,MODEL_B
CHIP_00143,22.769507877984562,20.20297299974752,1.674073799118866,75.6192792965667,92.9558586641795,0.5522421728870717,1,82.60192811216318,3.3098933787028884,9.360311703723482,100.96059957932204,3.1768265166038465,0.3165793073079896,2.2757499163080612,0.9097488939023697,0.5600246535281801,7.508956686251859,1,83.25364888217554,4.021874117181325,2.1968699925639372,5.537592383970984,1.4106703223874701,1.4258312366420969,240.83915429647578,1,75.81449516311075,1,1,1,100.0,85,3.377742012021313,297.99377306424446,168,low,2024-04-26,MODEL_C
CHIP_00144,23.898241913726352,29.097361383218114,8.067896422915673,62.445965010857314,94.85595796902871,0.27830677066018306,1,84.50959588432107,3.3338357441935957,3.010352269881469,186.9972025689658,2.9347384137635526,0.0518038962820669,2.305509127731493,0.8773337796276001,0.33135395667718626,5.879327918465442,1,82.16770645659386,6.170957899216562,2.760397650526531,3.788934660188768,1.4471070786777656,1.0402437750404825,245.60266440543796,1,75.7711721696155,1,1,1,100.0,85,3.3098054646065918,192.1277523817022,120,low,2024-10-25,MODEL_B
CHIP_00145,31.727343076659658,2.8170214736825514,7.802417880895128,63.89865590354319,98.56383971504144,0.24370753154135627,1,89.03132643300177,3.2007421993271175,2.761616125276099,233.98736911107648,2.953248617135215,0.2082077674329618,2.464579764160371,0.964914772107042,0.3436559997543333,0.8879940891590622,1,77.63454583271789,6.244343894481859,1.5963164940853818,7.859076535215476,2.5665868912916574,1.45743058996758,340.26630190764536,1,78.16698786052477,1,1,1,100.0,85,3.401264210431072,294.11287548040383,48,low,2024-11-15,MODEL_A
CHIP_00146,1.4457393368287725,20.178063546753787,14.350721383064958,51.30544005930398,97.9650356241295,-0.4975714529645883,1,87.27711090907782,3.3020417167212917,0.8525357978001498,167.1053019825209,2.8006488544164827,0.020992656634538382,2.2984336769120173,0.8546740474052958,0.04343075872546796,0.30299304399209187,1,84.10558907757027,2.636993947935381,2.6024714026693303,6.534550854722613,2.0257235950029964,1.0200119132095495,292.2600475735716,1,78.08517731224937,1,1,1,100.0,85,3.3303160766683155,178.74666124278372,24,low,2024-01-05,MODEL_C
CHIP_00147,0.19315080373585403,13.312506579137134,17.936610477084535,66.74418543555518,97.50417941790046,0.12215933618318642,1,90.17128596909026,3.1534326142657902,2.7791677424510963,245.86295742130613,2.888650798068514,0.07937873228135606,2.4538211605492255,1.0718439615602715,0.03093256018833008,0.7880616555614354,1,77.93808825949237,3.8797755435489485,2.4200747815550034,6.758476360590482,1.844448769263921,1.406057150365301,265.72626159999714,1,75.79991555295354,1,1,1,100.0,85,3.2283990184389557,181.49311286200538,48,low,2024-08-26,MODEL_B
CHIP_00148,27.829123484253465,26.044267631325162,5.806069315450655,-25.886802330829084,94.01455455443985,1.9065086624628944,1,84.99185169208054,3.12309496962606,3.854645729688876,73.7214145969458,3.079047208704563,0.002425312892984097,2.263053622534394,0.7710323902038945,0.005274862884223127,0.06191507627478213,1,83.27358067209003,1.3560996804932821,2.1547951002726338,4.484937312948463,2.6748789691810653,1.8982328502278665,320.91236020377687,1,79.64140045634059,0,1,1,66.69999999999999,85,3.2692792259869394,348.1999617994217,168,medium,2024-09-07,MODEL_B
CHIP_00149,24.45477009849779,5.314493683421578,3.6001372482894665,41.10177622790605,96.45549051359299,-0.927641385563021,1,87.94044936955193,3.3366746407892256,0.11380707084717488,92.29183076102294,3.00113402705912,0.14448581642125022,2.5764825883791733,1.0253734786219735,0.054110330286013156,0.04197314465436884,1,85.54224445355572,4.737002937037145,1.798593791064224,7.168201143820137,1.793886752876408,0.1614201703495861,266.83870260258794,1,80.65628122124077,1,1,1,100.0,85,3.2915432519664014,305.59266843983124,96,low,2024-12-16,MODEL_B
CHIP_00150,23.75739275518815,20.778778566784936,3.002067090421373,57.23965804750343,90.46880486067144,-0.29203222443487326,1,85.66491270878548,3.2616125258669215,2.9359512605366245,192.7600753874131,3.141440792984585,0.08696788867252492,2.3225730077595945,0.8235150771691897,0.2976127037655497,1.006780457413666,1,82.73494899836464,5.830032048583842,1.6895758674781005,7.323627187141604,0.30808371481348673,1.5986261492700167,390.12143149485627,1,84.5002083573975,1,1,1,100.0,85,3.2563108556445837,353.68320877168776,168,low,2024-05-15,MODEL_B
CHIP_00151,25.196723142454637,25.143458689443307,2.164458271101219,15.469577491414789,97.53542999165617,-2.129189448772115,1,86.93765488850966,3.320228040762122,7.60155720739119,163.21451050766257,3.0271880922517576,0.09824027128366435,2.3776333428196557,0.7204017265415976,0.05489747959699313,5.6611077388977336,1,81.85651423782497,3.5596991811740244,2.425882131183722,4.162443522437755,1.9995994547282163,0.4304725392147657,222.09070770453945,1,77.19046343911559,1,1,1,100.0,85,3.2811469591408975,231.48929846960448,168,low,2024-03-12,MODEL_A
CHIP_00152,9.799629176322638,28.3384265842207,0.5937595780838081,61.5896995343468,101.2865731234407,-1.8023914423974985,1,84.52245504471142,3.298210502299165,5.697891098581616,215.68910882859038,2.9471319402543386,0.005310639237747551,2.4330613261090406,0.9237875156348868,0.2612035302047046,4.1014336109661995,1,83.86505640798154,2.4989239184598078,2.703151287757179,2.666019720638018,0.5447949257288099,1.8141638552722306,285.0422789746175,1,80.60414080431242,1,1,1,100.0,85,3.2316530420708944,255.12143320390044,48,low,2024-07-09,MODEL_A
CHIP_00153,23.483805457415052,20.497440848689376,4.192313984169898,43.865863370416356,92.57760360387368,-0.3532800603600389,1,86.65047708773879,3.20235999513362,5.041440621992504,149.226417963663,3.322244529568044,0.02370375400623726,2.3434650047498904,0.8745392013986116,0.05804593372883783,1.4325975812719078,1,82.40317116725004,4.040196426916344,2.098269762964695,6.662746118677848,1.7712032211494686,0.8814871950635697,187.61878226663993,1,73.35772411647359,1,1,1,100.0,85,3.300286064054956,276.36773733761817,96,low,2024-06-12,MODEL_B
CHIP_00154,24.39608709948022,14.915242920252819,3.1505010670516898,102.66427094946471,95.24221698004673,1.1559003200528606,1,81.24980504944058,3.295474569803566,12.015090424156638,106.60122887358341,2.985914464693043,0.007723842174443914,2.4143405961071305,0.789039063209697,0.10060208110930818,1.6658595996835608,1,84.94173651767898,4.126188547044749,2.429814343296634,2.3533061007885205,0.4717538555224561,0.5911643111967579,272.2500486487925,1,81.4352683530534,1,1,1,100.0,85,3.3118705974505467,249.3902216703053,48,low,2024-10-15,MODEL_A
CHIP_00155,9.284728729604483,18.535417206036414,33.937467824296604,97.19059175644568,97.9873203361304,-0.8844212363773587,1,81.57112488703493,3.176689869498514,0.09098283861160682,139.32033788974786,3.1744501454557956,0.0340962344208986,2.4575356724520123,0.7318623108284736,0.8168268519803153,0.011902339763091392,1,81.21075099894688,3.6217157477744304,2.1696682574937847,5.804031555675559,1.2198867537600484,1.5476346135443737,165.6291601834696,1,72.49945920691376,1,1,1,100.0,85,3.249794529639694,212.69319896520477,96,low,2024-11-25,MODEL_A
CHIP_00156,47.986617667171345,26.067149534361548,8.157868496541154,36.02583292645512,100.75852790328246,-0.8538747939681859,1,83.50892989546658,3.4390972358001397,4.071464663739465,73.36580145381329,2.939818619018298,0.09873545168000503,2.4960613232503484,0.8991639212728544,0.05615763965624271,0.4854203602965367,1,81.78373462499552,3.7680726865039293,2.2788208199243103,4.605509790425386,1.2817292822340773,1.3820850315712052,359.7053218047301,1,80.54665201015497,1,1,1,100.0,85,3.3970127146740956,205.19576510599757,72,low,2024-02-01,MODEL_B
CHIP_00157,27.10749381367681,17.11829239916489,4.266024955171009,45.47486865299914,95.65532615109956,-1.110327866756562,1,85.23210792126042,3.1644029655140034,7.740511209356871,93.57046634514828,3.106439921907535,0.08351393720227133,2.479149743597296,0.9975836891623818,0.09443980821537983,0.05017234026345098,1,81.46718605639505,3.2392777242959436,2.0396440138582204,7.937330421577842,1.037928535660948,0.7004065485191708,361.3203013604463,1,80.42704001385158,1,1,1,100.0,85,3.3031756630640228,260.6931116414475,72,low,2024-11-05,MODEL_A
CHIP_00158,2.1304475419602724,0.9116117909051058,8.686145236225727,47.78157303174822,94.9232490122023,-1.3021350062664847,1,89.55306631453296,3.2804214729031416,3.8971800863281643,198.6221998959005,3.139202348872753,0.09471361521082482,2.3828189536197324,0.9584953493086444,0.07164585324446178,2.8092387480465746,1,83.78075999134091,4.993932392339609,2.214378063494647,4.714312218465586,1.29068880168528,0.5735001214158031,362.7336138979581,1,81.92587763594989,1,1,1,100.0,85,3.2591629566938543,196.65700791688477,72,low,2024-11-27,MODEL_C
CHIP_00159,29.848304129507447,27.928460865209335,1.4988925750214477,36.45021571521132,91.09323057275175,-0.057542816436767674,1,87.80643174139006,3.195772841195275,1.9570385342855834,193.6393707234805,3.031273795586337,0.07968452374859258,2.3853368225956397,0.9056706648839266,0.02322250826610806,0.31481882486205776,1,80.21213041005265,4.60434116774769,4.358432365453941,7.714545944007608,2.119537032216331,1.1062592562543587,302.3097984139574,1,77.35554127768506,1,1,1,100.0,85,3.218523035001739,195.25682538165736,72,low,2024-12-03,MODEL_C
CHIP_00160,5.379774946590178,20.685802530946834,5.87065673442903,55.850749520843806,97.31031438792432,-2.745886467767967,1,85.80585304606245,3.3570421173360794,0.7323627906570769,168.15021424030385,2.6468275615955097,0.03188684111407182,2.634910855802503,0.9478847573217736,0.13462740207058455,4.065835162660469,1,80.61995262952126,2.0253452792837763,2.44930743904594,4.471581111273948,1.071628252704268,0.5979565249144017,229.61036762319264,1,76.41655458821292,1,0,1,66.69999999999999,85,3.3029971444698583,269.6786005577296,72,medium,2024-10-05,MODEL_A
CHIP_00161,31.80626905613678,20.295401573317395,9.841262057820114,27.251537933372294,103.12622812043124,1.4214093650000912,1,86.8889451067992,3.2668568628718497,10.9268142646013,63.94612395197653,3.002737869128417,0.028038542100412258,2.494988906824929,0.8972785867622143,0.09518523887892642,2.061856703509156,1,87.50706725247011,1.984114095262108,2.7162375667448346,7.499982010119222,1.8270845277063246,0.6692635135381861,235.97274943712404,1,76.82112814499057,1,1,1,100.0,85,3.286975573359332,245.24203242571923,120,low,2024-09-27,MODEL_B
CHIP_00162,37.378933685111065,6.470254571931515,6.711857709794751,16.081539951874213,97.83207538589403,-1.4981334471941907,1,88.88153540891848,3.248133328037879,3.1815889211956527,132.07982122435558,3.1845690071639963,0.014740974850181427,2.3078176343679786,0.7570275756969629,0.23741467208355563,0.5212201668270896,1,85.54379944568385,3.118438374460157,2.550418884262478,9.620683087673664,0.9206102162356199,1.2578103952107167,422.4137644176417,1,82.48459693093832,1,1,1,100.0,85,3.339152045364322,296.86031352908424,48,low,2024-01-06,MODEL_C
CHIP_00163,7.6897652247243435,19.766564106979715,5.13794694855752,68.68133671700807,96.93316306244886,0.5828552281572121,1,84.80178286450513,3.3853201545051554,10.523394589548648,88.75000556699747,3.0791221249541594,0.1890944922577698,2.409998816376555,0.7579106014776557,0.3403046611379613,0.34328630982024294,1,80.9088645254988,4.6052556861577685,1.9897465413623525,3.363905723267519,1.3863002541647225,0.7170641828724515,414.8541683039837,1,82.2912447484378,1,0,1,66.69999999999999,85,3.2928314867514015,228.7544294958579,168,medium,2024-12-01,MODEL_A
CHIP_00164,34.45064193866483,11.815932169624755,50.91041263942461,68.88588752665433,97.96624693230096,-2.404997896090814,1,82.38332791702196,3.302943059167755,4.407660883721758,208.82666268938826,3.066875831284387,0.09583618357412571,2.366485686122181,0.8796831471015322,0.15716204779481135,1.9757061295767273,1,82.65266699145205,3.722086120836222,3.2351913706333346,6.084071443461816,1.6943035597964702,1.4132696450132713,309.8044125560617,1,78.45437784217961,1,1,1,100.0,85,3.2403140608865635,220.93720250122323,72,low,2024-05-08,MODEL_A
CHIP_00165,26.191713904047475,19.536989311244763,21.228900002467967,25.87052721020023,96.9667239881542,0.5032601958193272,1,86.99830405472092,3.3516644445935966,5.607236930497855,120.81389332186994,2.7416614599063722,0.020642288960466673,2.386466576607689,0.8839346713633925,0.00654522553503026,4.621980238594036,1,82.75172538932127,2.535274384816017,1.967068983658927,10.99756483182013,0.9020829500288642,1.9450717979417385,258.74927727357385,1,76.28957564619665,1,1,1,100.0,85,3.383535914808879,271.17766980177356,120,low,2024-01-16,MODEL_B
CHIP_00166,32.33090239991735,3.1977909092397216,9.765874838068079,76.86066292287799,94.5609568832196,0.5079169117217464,1,84.90306045981355,3.2018674063482533,8.15486964255525,95.71261446092254,2.8919317393987414,0.019505352114828435,2.277050484229191,0.9850982678506766,0.19295042704149956,2.534252793231836,1,82.62712591878729,3.8922778950887453,3.044043639154041,5.633177653805843,0.712967740253586,1.1257222925497088,409.48987381588086,1,83.50824962672029,1,1,1,100.0,85,3.321781243975359,209.39875627230865,120,low,2024-05-30,MODEL_B
CHIP_00167,48.451894739809205,19.73535913809108,8.425231203811368,31.052668125040057,99.46983974703312,0.07630310800884477,1,89.08033292255215,3.159518305607249,5.381645241428278,151.48980825607123,3.0617036446727157,0.2063848558799952,2.3588076765614048,0.9757304223774748,0.011396781582538797,0.857098982865895,1,76.15976829026837,3.003784220716592,1.932634401546841,5.623576540459297,1.795126890347333,1.2650755309927924,244.4397470892152,1,74.99239797154925,1,1,1,100.0,85,3.287294564420082,217.09361372216574,48,low,2024-09-24,MODEL_A
CHIP_00168,16.319178259956942,29.982411773119996,9.693236433199543,57.59495714113943,97.67728456933526,-1.9916427826996883,1,83.1331929681712,3.3107207962040133,2.537944676481306,117.99227715826942,3.061557491518034,0.13576325193312797,2.5811555773193913,0.960513301575895,0.1916082166446839,1.7704738394566202,1,84.1009817903637,4.820729690336197,1.4320219846847673,7.076997894702039,2.1738482396043834,2.2090483664177434,318.3079366476726,1,78.69533563588745,1,1,1,100.0,85,3.308231926572487,219.07728048102925,48,low,2024-06-10,MODEL_B
CHIP_00169,8.693957534637656,1.4463611658166808,2.2478503258578506,74.61032037837369,97.05283975580097,-0.1256777156028845,1,91.20348063136048,3.2681153644505265,3.6039629270369162,224.18719551018535,3.1822000170199356,0.10770438093636905,2.45790763008755,0.8719717286922819,0.2310555443443311,0.7443363949621131,1,83.63799774227203,3.999587652600571,2.4923169665889544,5.582161728189508,1.4525609883075767,0.6061994413113265,408.1565844318767,1,83.21318577057478,1,1,0,66.6,85,3.323702097828083,239.51489468522234,96,low,2024-10-03,MODEL_C
CHIP_00170,6.65728355561715,29.31522552663952,5.027545216901968,48.99162305888861,94.07390191816525,-2.2745842771015834,1,84.32145234014875,3.362643467245394,8.12391333337386,113.25945512329045,2.978269986728086,0.052233174525851966,2.150883859184854,0.7619347829889861,0.04407139439143751,14.13952933230519,1,82.64878354857908,3.0270827188217844,1.3162653151183148,2.085548010858895,1.2256122560659775,1.795617597590371,233.0929200268298,1,76.12346255472455,1,1,1,100.0,85,3.228557169305328,338.62182716479515,96,low,2024-07-04,MODEL_C
CHIP_00171,7.762845725518426,12.207238821686119,0.40259166365760213,63.64222736423403,100.91052379580428,-0.879144882644278,1,87.15337168275175,3.2920091547337447,2.339232159333827,80.03858703876844,3.060873613001072,0.030377834419609673,2.5216723492497946,0.9412071137066024,0.34223450052217386,2.763323723162871,1,89.46065658531441,3.847278158069692,2.6285121800132876,7.764574749677877,1.5934052326130321,1.735428798956241,366.33788685096897,1,81.57230875832394,1,1,1,100.0,85,3.3078847109981404,181.16055875214215,72,low,2024-04-19,MODEL_A
CHIP_00172,18.843474358788438,26.122603510117774,6.453976290435795,34.507110683372844,98.99410823599933,1.0441196514329891,1,85.81756949111896,3.320507533923463,2.4561073746870647,42.35432421212421,3.002456136289694,0.38849314731733725,2.508962952290916,0.9525169313262168,0.4840151803121942,1.9058142052811655,1,87.506975794568,5.472572089286302,1.2446730751269468,1.4941031722696145,1.5332879512592283,1.6271586695868916,341.6448636675096,1,80.9983968720628,1,1,0,66.6,85,3.2774938263353053,314.77537910587296,24,low,2024-03-15,MODEL_A
