chip_id,update_step,vdd_voltage,idd_dynamic_ma,propagation_delay_ns,fmax_mhz,model_accuracy,model_version
CHIP_00210,1,3.19739220528232,200.5341998070913,5.602794913977079,420.4509986751033,0.78,v1.1
CHIP_00210,2,3.2872452121931537,77.73259242671793,6.556925989118531,210.10194967541304,0.81,v1.2
CHIP_00210,3,3.2427438077966806,59.14831955821157,3.8839746825939896,407.48933628057523,0.84,v1.3
CHIP_00210,4,3.3147272351620596,138.3796422631506,3.7469493999781465,316.5906435820621,0.87,v1.4
CHIP_00210,5,3.277883929267597,269.46800528046435,5.544809751754486,336.2905904920204,0.9,v1.5
CHIP_00211,1,3.236503260745654,149.13953756931315,6.425359466466807,226.21591901496413,0.78,v1.1
CHIP_00211,2,3.3593315348948782,156.48194749511097,0.9477045050147019,365.91525399535044,0.81,v1.2
CHIP_00211,3,3.3488153529736597,161.904334689083,4.230774222985549,497.21976975686084,0.84,v1.3
CHIP_00211,4,3.241189528472831,0.504794796911284,6.534689263275748,289.1574047162421,0.87,v1.4
CHIP_00211,5,3.1557242512069057,137.3559748773913,5.365665881144503,239.5454569207505,0.9,v1.5
CHIP_00212,1,3.3110531467198694,167.77726089499598,5.407517088116774,226.1926599652718,0.78,v1.1
CHIP_00212,2,3.3468656710729228,69.09399903533897,6.312823845290536,324.67221473977327,0.81,v1.2
CHIP_00212,3,3.2783538125799647,124.46219555793368,3.044699841877293,257.4328645209787,0.84,v1.3
CHIP_00212,4,3.2186517243596935,99.5826049097481,3.091363083039551,405.11799671015115,0.87,v1.4
CHIP_00212,5,3.37640724126301,272.11707138436174,5.971760428207626,357.63109172629515,0.9,v1.5
CHIP_00213,1,3.292820779762247,225.59449664609576,5.396742041249745,377.9546166241989,0.78,v1.1
CHIP_00213,2,3.318579073560349,241.98809200599112,4.5360912947360585,391.8338741653686,0.81,v1.2
CHIP_00213,3,3.2891695850653777,108.18860340136733,5.397510122825639,120.14925907539666,0.84,v1.3
CHIP_00213,4,3.393483888208678,183.30433246292333,9.29720004482186,223.03709308753446,0.87,v1.4
CHIP_00213,5,3.225650324395944,86.84915854922917,6.231226906272384,266.7775406471086,0.9,v1.5
CHIP_00214,1,3.217491951691696,170.00601028263767,7.704552093117947,308.50365984202506,0.78,v1.1
CHIP_00214,2,3.2521198153826156,208.58568621758985,4.991779165756791,278.4835232449783,0.81,v1.2
CHIP_00214,3,3.3512950875590315,115.71448726669257,7.549013542973869,226.59448553704988,0.84,v1.3
CHIP_00214,4,3.238990908843231,92.37300682999037,7.226422036180988,408.4083688002902,0.87,v1.4
CHIP_00214,5,3.2847432433546637,172.3299259083296,6.233552135455874,323.73996300692494,0.9,v1.5
CHIP_00215,1,3.1842493364155757,117.25761922902865,7.020082263893322,397.30282242561464,0.78,v1.1
CHIP_00215,2,3.394913699715973,150.8292633716977,7.104297038348639,177.0038968465127,0.81,v1.2
CHIP_00215,3,3.0980167972252257,81.23071442806503,11.142980523459016,466.2492973861014,0.84,v1.3
CHIP_00215,4,3.1402589435748616,138.8715550094184,4.636364309924399,403.5757847428231,0.87,v1.4
CHIP_00215,5,3.365473303509643,131.11442945847836,6.624871205890185,361.8534436317821,0.9,v1.5
CHIP_00216,1,3.1137934319668026,176.5979214179293,5.4618140236869825,208.3687077002166,0.78,v1.1
CHIP_00216,2,3.240854064898449,164.17770383705584,5.7495193977231835,284.82938768952204,0.81,v1.2
CHIP_00216,3,3.269829923254559,152.7790517185608,2.288760201927482,437.2166525180372,0.84,v1.3
CHIP_00216,4,3.2637291274580695,175.30113034485237,8.735998211409184,390.7852663197352,0.87,v1.4
CHIP_00216,5,3.3301748626632786,144.51152483340402,5.453601671502532,169.734018773379,0.9,v1.5
CHIP_00217,1,3.1780125199847435,162.01122328245305,4.743849143327238,180.156896495052,0.78,v1.1
CHIP_00217,2,3.3289783201791003,187.75604116751447,7.830377023825761,342.522582316285,0.81,v1.2
CHIP_00217,3,3.236894261400808,184.2123447412402,6.0624915105841,225.99421847025002,0.84,v1.3
CHIP_00217,4,3.2041620298859845,192.45841908631655,6.127359791207875,320.6127404735953,0.87,v1.4
CHIP_00217,5,3.3063395062520553,180.0935166530663,4.476450947592594,289.8168737048716,0.9,v1.5
CHIP_00218,1,3.374503811930415,151.8420056572202,4.001450510352546,244.9538247901422,0.78,v1.1
CHIP_00218,2,3.3044790752349353,20.74445701001116,9.001955772832968,286.09396821617173,0.81,v1.2
CHIP_00218,3,3.3485518291715057,181.85779734672676,6.004036604454246,190.72255048838582,0.84,v1.3
CHIP_00218,4,3.1933100737159186,75.52689133020294,7.689781019488656,176.56073475131643,0.87,v1.4
CHIP_00218,5,3.233636611948349,215.33140468797365,3.240689717570912,311.9533844034514,0.9,v1.5
CHIP_00219,1,3.3759306994627134,147.0603830790873,5.811361143027512,342.640644688331,0.78,v1.1
CHIP_00219,2,3.4786160966156867,103.2858360623392,4.6216758413284555,350.61892242456406,0.81,v1.2
CHIP_00219,3,3.2803167109613773,121.9556078798425,7.562010286930338,121.95627996298325,0.84,v1.3
CHIP_00219,4,3.4128302923425524,229.40176383310364,5.08948472420218,194.75434368298025,0.87,v1.4
CHIP_00219,5,3.317738427952963,174.08042865997785,2.218451533154595,306.5686178517284,0.9,v1.5
CHIP_00220,1,3.4949648004719727,213.12770007436825,6.54895906741705,332.71527580643783,0.78,v1.1
CHIP_00220,2,3.3038899718812194,157.53823431791943,5.310016557588942,316.3691754385023,0.81,v1.2
CHIP_00220,3,3.1368361361304795,41.75425134511528,3.9981034134471964,382.57998157728025,0.84,v1.3
CHIP_00220,4,3.3593644359539283,192.3083935708183,5.690429728362208,397.19809370520056,0.87,v1.4
CHIP_00220,5,3.433250203284328,209.73656683585278,4.1364385954791745,304.4002093913961,0.9,v1.5
CHIP_00221,1,3.2536675745073995,223.754141643555,7.745492519447606,336.5838354548739,0.78,v1.1
CHIP_00221,2,3.368904690662352,164.58939617232286,3.634137358987304,385.7734940866368,0.81,v1.2
CHIP_00221,3,3.5017683108111424,175.27078630745473,5.25908697645051,241.84311347251463,0.84,v1.3
CHIP_00221,4,3.2743080712924875,86.26477260403226,3.670018251246413,286.60870206993053,0.87,v1.4
CHIP_00221,5,3.3316396112790856,76.22418516433149,5.884688489940132,426.60263228336316,0.9,v1.5
CHIP_00222,1,3.3435406843234943,174.766498561899,6.311730381351507,171.9709433315926,0.78,v1.1
CHIP_00222,2,3.148797031287909,179.90522977144667,6.920460634658395,383.58466434466857,0.81,v1.2
CHIP_00222,3,3.435025747236104,124.1750293522864,7.441648298476131,376.5533572746076,0.84,v1.3
CHIP_00222,4,3.4536213109383467,230.15624976549975,4.72065985767397,293.63545253693223,0.87,v1.4
CHIP_00222,5,3.3207863577369645,108.64313722287405,7.7159743374027565,283.0266883357644,0.9,v1.5
CHIP_00223,1,3.416913250953425,225.64428102601966,4.935376067789629,160.3588002385514,0.78,v1.1
CHIP_00223,2,3.297134907733068,216.85915819783415,8.148233102726001,291.96114301188766,0.81,v1.2
CHIP_00223,3,3.3121856050494842,142.37142330222665,4.312687820699781,162.74636010555741,0.84,v1.3
CHIP_00223,4,3.35196495709291,125.82228351907999,5.929454575591256,354.233807756794,0.87,v1.4
CHIP_00223,5,3.390367332977036,115.5917851770169,3.5465678571307375,347.08980785506736,0.9,v1.5
CHIP_00224,1,3.366111717019009,121.82219702991037,7.489510004175422,296.955761557284,0.78,v1.1
CHIP_00224,2,3.2256892095767045,100.8439137720587,6.476428966486725,319.21682615304223,0.81,v1.2
CHIP_00224,3,3.3379794335178326,94.70008552345664,1.0495136676269752,348.8610834728169,0.84,v1.3
CHIP_00224,4,3.420079809027209,69.03982289110071,4.658368267261237,511.1355054192088,0.87,v1.4
CHIP_00224,5,3.3563163092030748,215.38220000554887,8.75923478532923,261.2611193064325,0.9,v1.5
CHIP_00225,1,3.5341176678913024,63.09981502725336,6.517793048162913,327.6293562015509,0.78,v1.1
CHIP_00225,2,3.189666378934331,112.89979363849969,4.273247349898786,184.39552327403402,0.81,v1.2
CHIP_00225,3,3.158665300580129,133.94524461276484,4.529370419900597,247.4832662862514,0.84,v1.3
CHIP_00225,4,3.38321826097715,112.45953914428758,6.035798365630043,299.91704183856115,0.87,v1.4
CHIP_00225,5,3.2684592117053306,81.59535753267264,5.158368626393366,248.67189594787166,0.9,v1.5
CHIP_00226,1,3.3961510571229008,181.92773238887474,4.3239758479688755,228.53320707941867,0.78,v1.1
CHIP_00226,2,3.2105835353341052,137.68497298523266,7.597821673837467,394.4270634262331,0.81,v1.2
CHIP_00226,3,3.0333585260297586,225.92300900789655,5.264080905174376,189.97109238708657,0.84,v1.3
CHIP_00226,4,3.294881733552453,108.66780479467117,8.804642309288678,253.64301777397495,0.87,v1.4
CHIP_00226,5,3.204352889525535,254.9541836688217,6.299579420280928,259.1964575736671,0.9,v1.5
CHIP_00227,1,3.4852898741225773,215.44313161614573,4.27048194475654,235.57661676420315,0.78,v1.1
CHIP_00227,2,3.309874540460436,141.890987411764,4.076698849365647,298.4047971014296,0.81,v1.2
CHIP_00227,3,3.4748180867879137,202.32567752109952,6.276457766149314,272.73725826927557,0.84,v1.3
CHIP_00227,4,3.2872846641406674,184.2097937350116,6.707098532844895,305.2313354943752,0.87,v1.4
CHIP_00227,5,3.408571770983266,91.76649400906683,7.468450300685033,349.6750857513906,0.9,v1.5
CHIP_00228,1,3.157337223205568,117.16281075814123,8.49587843525704,342.0697686536835,0.78,v1.1
CHIP_00228,2,3.2884565687268035,166.4486114263184,5.524976982316153,328.82650428516433,0.81,v1.2
CHIP_00228,3,3.393617192116261,240.54205342747457,3.5481745186570235,393.1993583671292,0.84,v1.3
CHIP_00228,4,3.262871899377332,88.58258958754925,8.118483512692524,244.72799640047597,0.87,v1.4
CHIP_00228,5,3.399799812019589,203.94755996586827,9.386784854245228,398.8294311588405,0.9,v1.5
CHIP_00229,1,3.4303329383450927,208.98299666261377,5.951316524355858,408.4299446481408,0.78,v1.1
CHIP_00229,2,3.273741330468769,118.82145771451064,6.689612549502388,399.13862174217815,0.81,v1.2
CHIP_00229,3,3.282892677640938,130.2663786333827,2.6283122727189787,234.21101454124408,0.84,v1.3
CHIP_00229,4,3.230363319172957,211.2936172898312,4.690552461598751,338.5035844009688,0.87,v1.4
CHIP_00229,5,3.149931998311969,215.02242593618132,5.97103888778712,191.8522340329322,0.9,v1.5
CHIP_00230,1,3.24816196606622,111.23883523740739,5.963134715414039,271.4091162192856,0.78,v1.1
CHIP_00230,2,3.270194810510356,108.14164294303076,3.043739750383847,365.65672746523484,0.81,v1.2
CHIP_00230,3,3.399664841952626,116.70454764381438,6.4977326351242075,228.54366163984454,0.84,v1.3
CHIP_00230,4,3.378507419940825,143.23203932724783,4.021147533821564,218.23877859667212,0.87,v1.4
CHIP_00230,5,3.409132762851556,80.46092264833604,5.3429270957966,146.47732581476853,0.9,v1.5
CHIP_00231,1,3.203609451505934,86.43951377128877,0.600176712450712,257.1958780249158,0.78,v1.1
CHIP_00231,2,3.266665333267555,91.39905442661554,4.279187304946537,281.3828235740115,0.81,v1.2
CHIP_00231,3,3.1105417588561,151.5941111317286,6.706128822338149,323.51536313212716,0.84,v1.3
CHIP_00231,4,3.3313808520990276,142.3212876656845,6.197589766252697,385.4061149075019,0.87,v1.4
CHIP_00231,5,3.551389197255516,98.27503054309142,3.8405392175054,222.3360883550123,0.9,v1.5
CHIP_00232,1,3.4274425835572533,227.73593590974468,7.022568722284212,193.7105900270522,0.78,v1.1
CHIP_00232,2,3.2698673146770973,167.44961987179252,6.1830397307378275,454.93577559364854,0.81,v1.2
CHIP_00232,3,3.4062003948055843,200.68889497560212,4.657225912342511,333.2610591535704,0.84,v1.3
CHIP_00232,4,3.1356477240071503,154.16345707722104,5.854812801106818,199.84147117273855,0.87,v1.4
CHIP_00232,5,3.2700978100574174,223.42889142339854,5.424032665246104,349.93328674245856,0.9,v1.5
CHIP_00233,1,3.53896879086219,127.26154099415409,7.200859480982083,285.11291864833527,0.78,v1.1
CHIP_00233,2,3.4106340643200523,147.81453434344436,7.612041027562444,409.879394996745,0.81,v1.2
CHIP_00233,3,3.2796517335499975,202.69941601779652,2.0638418152693454,310.3273028234597,0.84,v1.3
CHIP_00233,4,3.4308741814396106,269.02027480036685,2.975270176586254,209.7463706548574,0.87,v1.4
CHIP_00233,5,3.2475589888137795,158.2252239951304,4.203571053487101,371.4392738880815,0.9,v1.5
CHIP_00234,1,3.2718158841280633,114.36989930973249,3.4140834933871833,304.40419992039546,0.78,v1.1
CHIP_00234,2,3.3460152598133823,195.38624309371835,4.729103569464362,337.88425445750966,0.81,v1.2
CHIP_00234,3,3.457569626465413,211.4828932798392,4.66447394086622,354.41816241360016,0.84,v1.3
CHIP_00234,4,3.2818190725182963,128.1369560081952,3.639857836928018,441.88725180275173,0.87,v1.4
CHIP_00234,5,3.2295566818335173,142.12169642687846,1.6888835822243546,387.9967937517429,0.9,v1.5
CHIP_00235,1,3.2966992196689535,209.40004978071303,6.206474178480369,310.75834838047973,0.78,v1.1
CHIP_00235,2,3.3840061816587608,149.44589352722218,1.8205048558850527,321.1969910737046,0.81,v1.2
CHIP_00235,3,3.4111793439973845,106.8451458215726,1.2868125250213707,242.4963881489895,0.84,v1.3
CHIP_00235,4,3.3328803960867504,91.11263129259837,5.268606886634141,332.7569849885407,0.87,v1.4
CHIP_00235,5,3.2122917556459547,214.57384556972227,6.856090071674969,219.5502271578335,0.9,v1.5
CHIP_00236,1,3.369600765751256,108.70242388220123,4.469744197943657,303.4168700320657,0.78,v1.1
CHIP_00236,2,3.3824224236236393,147.79979849369886,6.326905097104888,414.68365908560895,0.81,v1.2
CHIP_00236,3,3.326126050951023,118.449787700038,6.89519514188448,256.2748491213214,0.84,v1.3
CHIP_00236,4,3.2712284901686655,178.17755025000432,6.6716050870672365,285.5020267014157,0.87,v1.4
CHIP_00236,5,3.2687154045370326,241.35412653863463,1.1151543235215087,329.1864463874211,0.9,v1.5
CHIP_00237,1,3.301702595997479,128.8942950109041,6.076461046881804,221.9956669854008,0.78,v1.1
CHIP_00237,2,3.1697400747682116,202.0550725442044,4.153942727804049,290.200070728971,0.81,v1.2
CHIP_00237,3,3.0744554584731114,63.287833894074254,6.005432489570835,386.68623653812244,0.84,v1.3
CHIP_00237,4,3.231384073421428,231.60322289858843,8.072314045941912,370.82874764044243,0.87,v1.4
CHIP_00237,5,3.4083865962188913,215.72650298642066,4.4596346200090125,262.19201800895024,0.9,v1.5
CHIP_00238,1,3.3696308073715064,87.82132913350134,6.164444532929974,336.7247129264813,0.78,v1.1
CHIP_00238,2,3.3699045584898903,178.6728309742333,2.9245849506417727,163.55272646903128,0.81,v1.2
CHIP_00238,3,3.3065914223189914,272.2871685601565,3.577617856334174,274.2298446088242,0.84,v1.3
CHIP_00238,4,3.3297932490041418,123.05409164646564,6.810713881410382,356.8714078053704,0.87,v1.4
CHIP_00238,5,3.4541524040363263,177.49847233108474,4.839403280797004,369.45920078886854,0.9,v1.5
CHIP_00239,1,3.295969253616804,131.14839680166764,4.672613129046898,260.46819489750663,0.78,v1.1
CHIP_00239,2,3.4089271137447006,203.72432190380894,6.064260828093902,264.349260549759,0.81,v1.2
CHIP_00239,3,3.31878168150196,113.24846543215415,5.315346185363934,179.06987146970275,0.84,v1.3
CHIP_00239,4,3.2886067081838584,193.57456810033764,4.4353867607265,382.32272515630683,0.87,v1.4
CHIP_00239,5,3.3613068963239465,171.79269139679496,4.374534138910793,227.2177794424424,0.9,v1.5
CHIP_00240,1,3.4003597302475583,91.2064676367898,4.718522599724673,319.70177821498373,0.78,v1.1
CHIP_00240,2,3.5414759876066357,185.88434444036955,4.176103818843587,298.5874096186546,0.81,v1.2
CHIP_00240,3,3.276664765919894,166.39256237132543,7.495304376662097,250.49035774640734,0.84,v1.3
CHIP_00240,4,3.31947938290149,198.8256099185802,3.104017125667717,288.95299652196746,0.87,v1.4
CHIP_00240,5,3.2632138422073163,149.0266315034425,1.0629043639506977,243.70939298881598,0.9,v1.5
CHIP_00241,1,3.088944943372058,96.69208849249043,5.769642495366404,332.8107065837635,0.78,v1.1
CHIP_00241,2,3.2605884181523637,44.37362418097395,4.32647503723242,199.60802106600468,0.81,v1.2
CHIP_00241,3,3.274484377518996,154.80804471390124,2.2769572538418283,269.33307570956924,0.84,v1.3
CHIP_00241,4,3.0796656711530277,140.37117440482558,5.107263850227907,179.26332265295343,0.87,v1.4
CHIP_00241,5,3.155414599117347,238.27581758046801,6.181984891334448,244.08558663848018,0.9,v1.5
CHIP_00242,1,3.2668801066527693,90.4755918018177,5.946381937776197,290.73281312991253,0.78,v1.1
CHIP_00242,2,3.3729353820137074,201.30979720239213,8.198240254370045,368.7853146093343,0.81,v1.2
CHIP_00242,3,3.2783451771425876,82.08755581881813,4.912705525623663,296.12027698846754,0.84,v1.3
CHIP_00242,4,3.3395295524462134,121.94489459270422,3.097652513746148,320.49042002050913,0.87,v1.4
CHIP_00242,5,3.541722048877941,221.3355044474314,7.882009896930741,270.460048086672,0.9,v1.5
CHIP_00243,1,3.224875725578154,188.11113385842248,8.021367333382747,279.00734957826535,0.78,v1.1
CHIP_00243,2,3.2415637910126214,123.17128297496149,5.928727794489423,294.6798411200722,0.81,v1.2
CHIP_00243,3,3.301459452502957,212.12322051148817,7.231693981825529,286.0269943406471,0.84,v1.3
CHIP_00243,4,3.299902974015998,200.71143570206866,6.556988308802419,431.8490790372954,0.87,v1.4
CHIP_00243,5,3.3676486712108433,162.93297021514365,4.515731730630859,174.4623562320939,0.9,v1.5
CHIP_00244,1,3.406044295644848,203.57324401957788,8.228052416949721,202.41367539585832,0.78,v1.1
CHIP_00244,2,3.3382661194919785,116.45275239586257,5.296265256973097,175.01773055820144,0.81,v1.2
CHIP_00244,3,3.232104431854742,144.8159515074611,6.289081151698668,359.99136634511046,0.84,v1.3
CHIP_00244,4,3.4590876906654993,144.04874237459947,4.559561762986787,327.9320452931442,0.87,v1.4
CHIP_00244,5,3.3305365980079764,94.22332831790241,3.0662008114961887,483.38075987718526,0.9,v1.5
CHIP_00245,1,3.3273039706537824,189.82435164006623,6.633614408252035,337.9750957088863,0.78,v1.1
CHIP_00245,2,3.426810885956268,261.83356769121605,6.617228199754726,309.6507358655687,0.81,v1.2
CHIP_00245,3,3.4017308551539656,138.7362273286178,3.0926187959088893,352.2458634582183,0.84,v1.3
CHIP_00245,4,3.2094379423530244,110.67821997210652,2.968530520641117,99.06847275964495,0.87,v1.4
CHIP_00245,5,3.167972217554211,155.36143077006906,7.900685315049634,257.2721316005818,0.9,v1.5
CHIP_00246,1,3.2307010551756337,146.82215422501778,5.3562814255745606,295.5237011091345,0.78,v1.1
CHIP_00246,2,3.4061683645022693,134.56894558245463,4.521022404058806,301.0748616695543,0.81,v1.2
CHIP_00246,3,3.3651802288137422,293.18661586076905,8.991727620536688,319.73625490541474,0.84,v1.3
CHIP_00246,4,3.2487554993023875,145.7149039121717,4.156210089736501,317.34020556423127,0.87,v1.4
CHIP_00246,5,3.3322715790378408,180.54747780587348,1.5658615097682036,229.99278185672665,0.9,v1.5
CHIP_00247,1,3.445268449271836,94.90093739741718,3.964709956462225,274.0496806980587,0.78,v1.1
CHIP_00247,2,3.442142474395463,183.16559256541692,4.944161473307503,263.13962556681287,0.81,v1.2
CHIP_00247,3,3.231757857878441,87.22213361686123,3.876791564623779,440.8980619567347,0.84,v1.3
CHIP_00247,4,3.4488789296467823,132.84560803956109,4.511021431774109,391.2345148783967,0.87,v1.4
CHIP_00247,5,3.2395627649292678,183.35133230859014,3.2866324483377283,313.50727943100185,0.9,v1.5
CHIP_00248,1,3.2528264846703125,172.94737666160393,8.081114389178424,251.56787150445302,0.78,v1.1
CHIP_00248,2,3.193404404803427,135.09276796382272,8.175017340444844,310.5775885845954,0.81,v1.2
CHIP_00248,3,3.2925205747769306,207.69168973206476,6.536814192756427,485.6534526974051,0.84,v1.3
CHIP_00248,4,3.1908888651003546,149.54368038392133,2.734780273780333,212.7510604922814,0.87,v1.4
CHIP_00248,5,3.431352210184281,104.87338223977541,8.631655802817146,211.32481310550702,0.9,v1.5
CHIP_00249,1,3.290744510750399,90.30359976142043,6.810083536240127,316.3532069206603,0.78,v1.1
CHIP_00249,2,3.425781600712179,192.19839259290555,5.746582565403273,309.20182698867785,0.81,v1.2
CHIP_00249,3,3.17346885586905,169.09773938609948,5.307033937845745,352.7162140559066,0.84,v1.3
CHIP_00249,4,3.374906429795107,117.88025739447845,4.05281508801679,306.1623854950043,0.87,v1.4
CHIP_00249,5,3.2738210410741946,76.97969390764895,3.4928336246865292,386.0320095436796,0.9,v1.5
CHIP_00250,1,3.344833875516327,148.6511191997617,8.000459040524278,295.0658848770586,0.78,v1.1
CHIP_00250,2,3.3706487413168755,148.1532694483381,5.620894604670152,551.3076939525074,0.81,v1.2
CHIP_00250,3,3.230579303768086,177.53900459208938,6.558594660138789,391.9974292776979,0.84,v1.3
CHIP_00250,4,3.2927485019424,250.05515407658686,4.777974894301292,264.1205248367187,0.87,v1.4
CHIP_00250,5,3.3843366067296974,211.51428479393485,3.005237465426722,238.37283893189493,0.9,v1.5
CHIP_00251,1,3.3170617175441244,179.74101334740556,8.19713619279391,309.22722836310794,0.78,v1.1
CHIP_00251,2,3.4154582239155618,59.81744088121445,3.0978756313907523,299.3846152033646,0.81,v1.2
CHIP_00251,3,3.40443839627284,133.89303220129528,4.917775444656932,330.5076750530405,0.84,v1.3
CHIP_00251,4,3.277246534572659,220.1783958522717,5.698208762404885,496.7094107118671,0.87,v1.4
CHIP_00251,5,3.3151744820719027,131.05693635703386,5.67801143249701,387.544639171163,0.9,v1.5
CHIP_00252,1,3.2835480685538028,9.45657574208525,4.552269026519793,114.59441060732402,0.78,v1.1
CHIP_00252,2,3.351597496121638,93.94604851180009,5.5946898957752245,182.29249175859593,0.81,v1.2
CHIP_00252,3,3.2914803423798795,158.4924562095324,4.511071587642804,296.38048314922173,0.84,v1.3
CHIP_00252,4,3.1316565657000144,152.24554413772444,4.223110634318055,307.0843972880968,0.87,v1.4
CHIP_00252,5,3.287960419980237,138.03933821081185,4.605298942456135,321.88275137605814,0.9,v1.5
CHIP_00253,1,3.4667257014821957,143.3315505851947,6.581289753074253,425.1897365685784,0.78,v1.1
CHIP_00253,2,3.340256537223069,187.7215439998166,3.7853232413144533,328.95765147271845,0.81,v1.2
CHIP_00253,3,3.3352092139624845,238.82965548918406,3.005201851256051,473.885076071213,0.84,v1.3
CHIP_00253,4,3.4149709023816794,198.28171335245182,3.2026360525498925,227.60943810063236,0.87,v1.4
CHIP_00253,5,3.3625028379971775,45.97754871364354,2.489005564062191,363.6784216886466,0.9,v1.5
CHIP_00254,1,3.419012710216849,257.11045735388757,4.83136993853053,230.66318752189292,0.78,v1.1
CHIP_00254,2,3.223209927506319,172.5965888009716,5.0984283626364615,191.61700541600166,0.81,v1.2
CHIP_00254,3,3.3524756703553584,98.7108789114484,6.989528177085046,356.4964508894126,0.84,v1.3
CHIP_00254,4,3.2703189105011097,164.27689763204174,4.916457369463545,294.3377402786872,0.87,v1.4
CHIP_00254,5,3.1718767655016604,-19.73403038085172,5.248300016688996,220.45160950189148,0.9,v1.5
CHIP_00255,1,3.2144999548460533,104.25793153932005,7.401717933993294,386.06288648845214,0.78,v1.1
CHIP_00255,2,3.334111912411624,133.66239342662837,6.161722632395247,387.85636763099444,0.81,v1.2
CHIP_00255,3,3.466146884090243,112.19937955574538,2.4630868706242666,324.77455867706914,0.84,v1.3
CHIP_00255,4,3.120460441552325,163.84749003874654,5.945503598344034,289.36397500717175,0.87,v1.4
CHIP_00255,5,3.4790037029773915,153.85473205991082,6.6057369456827875,392.53652776718985,0.9,v1.5
CHIP_00256,1,3.2930445568054667,130.28280355141317,4.772966946512616,333.7664417032489,0.78,v1.1
CHIP_00256,2,3.3321816138377054,235.5973590336328,4.230480917525149,281.17143161118474,0.81,v1.2
CHIP_00256,3,3.3954370297287646,182.82542828705607,5.38615553232477,284.3667794505765,0.84,v1.3
CHIP_00256,4,3.2498490768167048,104.78152964609848,5.450422473560844,346.7179108044529,0.87,v1.4
CHIP_00256,5,3.336960064214399,145.88198979089194,6.136891112985275,223.72512068635044,0.9,v1.5
CHIP_00257,1,3.3566863010187933,78.41477590435005,6.009939162032271,347.3220666165053,0.78,v1.1
CHIP_00257,2,3.3104848529108497,150.32434067743355,3.3823728464641887,296.49174975479934,0.81,v1.2
CHIP_00257,3,3.498233183784897,146.60628573286198,4.947355242340211,170.70043164408423,0.84,v1.3
CHIP_00257,4,3.336532007522167,171.87542564181757,4.548260216173172,280.4258785198844,0.87,v1.4
CHIP_00257,5,3.1670598865485444,156.16535314580008,6.494468987138073,119.38531068757484,0.9,v1.5
CHIP_00258,1,3.296322195368252,236.51814807860094,5.80109406712738,339.3500846275868,0.78,v1.1
CHIP_00258,2,3.4058697515444836,178.43075606889445,4.782465067037209,170.45311938695102,0.81,v1.2
CHIP_00258,3,3.570283311916278,187.29668343433036,7.188163261382597,383.2304843349063,0.84,v1.3
CHIP_00258,4,3.411913830551126,189.77382612090582,5.557434264155143,274.4233694330875,0.87,v1.4
CHIP_00258,5,3.3732091180297834,157.25666654643516,5.726133320168858,378.8398083730394,0.9,v1.5
CHIP_00259,1,3.509682769945739,102.94395063925614,6.460209777670576,219.52482155319086,0.78,v1.1
CHIP_00259,2,3.319539617574853,65.94090937672465,4.105465045692069,301.6457201674386,0.81,v1.2
CHIP_00259,3,3.4069799408772257,75.98205367782491,6.366960561095157,297.1414152883943,0.84,v1.3
CHIP_00259,4,3.446361966179134,129.78365080421662,6.368382303501553,287.51127597598725,0.87,v1.4
CHIP_00259,5,3.2023166606347018,121.39177148092408,3.986836774861656,160.33911021387473,0.9,v1.5
CHIP_00260,1,3.4546288688582565,132.08191632847604,6.455704459663852,211.49031822514115,0.78,v1.1
CHIP_00260,2,3.3046349621718587,175.3248268531275,5.674142599651364,233.58922130946743,0.81,v1.2
CHIP_00260,3,3.3808898013682933,47.58010651082671,2.3470088821215276,290.71940341929115,0.84,v1.3
CHIP_00260,4,3.0604346593028082,110.75536492376409,4.557272516957815,421.6739284082305,0.87,v1.4
CHIP_00260,5,3.233992761851229,123.89002841875016,1.801215112038927,306.09539644165164,0.9,v1.5
CHIP_00261,1,3.300992297019339,95.36520697169566,7.3276847731246075,367.8950870446404,0.78,v1.1
CHIP_00261,2,3.2440695231320094,53.755840381400674,3.355639051997591,422.7531870724727,0.81,v1.2
CHIP_00261,3,3.3139268666051986,111.69607688998377,8.232462290734391,285.17936253735024,0.84,v1.3
CHIP_00261,4,3.3013357262424754,269.5414537642988,7.342302916002992,277.1590148201515,0.87,v1.4
CHIP_00261,5,3.336993200704854,177.54884401474646,7.143056236771246,217.07196886325562,0.9,v1.5
CHIP_00262,1,3.462961948300079,221.21623267870882,3.6421298516870433,298.84556889697143,0.78,v1.1
CHIP_00262,2,3.3074742657638656,158.01637572274566,7.050938772254491,273.45231301140404,0.81,v1.2
CHIP_00262,3,3.3432002138395487,181.65381810294355,6.491289113359497,338.05298473190084,0.84,v1.3
CHIP_00262,4,3.3554949158811698,160.75071135812001,1.6639814303798333,218.87918030677218,0.87,v1.4
CHIP_00262,5,3.17066413356246,96.29848672931631,3.521096404885708,382.9216186580046,0.9,v1.5
CHIP_00263,1,3.433422428712864,182.15949120314542,3.5136225346273235,226.21903279559936,0.78,v1.1
CHIP_00263,2,3.235400148348166,113.37851959262053,8.141173765986963,191.41715097288383,0.81,v1.2
CHIP_00263,3,3.331389126338623,86.30169072967209,6.492046901672455,269.42641252828275,0.84,v1.3
CHIP_00263,4,3.187804713480795,122.09587083263241,6.500900465322369,169.77129117388773,0.87,v1.4
